age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,marital-status,occupation,relationship,race,sex,native-country,income,education-num,education
37,152549.5,2698.4116,0.0,41.897392,4.0,2.0,11.0,0.0,4.0,1.0,39.0,0.0,9.0,11
54,153915.38,0.0,0.0,52.868767,4.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,13.0,9
33,152351.0,3908.0,0.0,40.0,2.0,2.0,11.0,0.0,4.0,1.0,39.0,0.0,10.0,15
62,153890.98,0.0,0.0,49.999996,4.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,13.0,9
43,313128.88,0.0,0.0,30.965061,2.0,2.0,11.0,0.0,4.0,1.0,39.0,1.0,10.0,15
36,306532.5,0.0,0.0,37.528755,4.0,2.0,10.0,0.0,1.0,1.0,0.0,2.0,13.0,9
68,304792.3,0.0,0.0,20.0,6.0,2.0,13.0,0.0,4.0,1.0,39.0,0.0,10.0,15
34,303187.0,0.0,0.0,40.0,4.0,2.0,10.0,0.0,1.0,1.0,0.0,2.0,13.0,9
70,303587.97,0.0,0.0,19.999998,6.0,2.0,13.0,0.0,4.0,1.0,39.0,0.0,10.0,15
25,48246.58,0.0,0.0,41.254047,4.0,4.0,10.0,1.0,4.0,1.0,39.0,0.0,10.0,15
27,48901.855,0.0,0.0,46.497234,4.0,4.0,10.0,1.0,4.0,1.0,39.0,0.0,13.0,9
26,47769.902,0.0,0.0,72.8118,4.0,4.0,0.0,3.0,4.0,1.0,39.0,0.0,13.0,9
29,49087.0,0.0,0.0,50.0,4.0,4.0,10.0,1.0,4.0,1.0,39.0,0.0,13.0,9
19,48392.996,0.0,0.0,83.99999,0.0,4.0,0.0,3.0,4.0,1.0,39.0,0.0,10.0,15
29,347773.88,38374.19,0.0,43.4777,4.0,4.0,3.0,1.0,4.0,1.0,39.0,0.0,12.0,7
21,345372.16,11759.189,0.0,41.36721,0.0,4.0,0.0,3.0,4.0,1.0,39.0,0.0,7.0,1
34,345405.44,0.0,0.0,43.565617,4.0,5.0,14.0,1.0,4.0,1.0,39.0,0.0,12.0,7
18,344742.0,0.0,0.0,40.0,0.0,4.0,0.0,3.0,4.0,1.0,39.0,0.0,6.0,0
31,342729.97,0.0,0.0,44.999996,4.0,5.0,14.0,1.0,4.0,1.0,39.0,0.0,12.0,7
33,181642.64,0.0,0.0,41.623756,4.0,2.0,6.0,0.0,4.0,1.0,39.0,0.0,9.0,11
36,182915.97,0.0,0.0,42.347458,4.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,10.0,15
32,179143.69,0.0,0.0,48.565613,6.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,12.0,7
38,183279.0,0.0,0.0,43.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,10.0,15
29,179007.98,0.0,0.0,49.999996,6.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,12.0,7
26,344391.97,0.0,0.0,31.882065,4.0,4.0,8.0,2.0,4.0,1.0,39.0,0.0,12.0,7
26,341388.8,0.0,0.0,36.89392,4.0,4.0,6.0,1.0,4.0,0.0,39.0,0.0,13.0,9
18,342470.78,0.0,0.0,27.86877,4.0,4.0,6.0,2.0,3.0,1.0,39.0,1.0,7.0,1
26,340335.0,0.0,0.0,40.0,4.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,13.0,9
18,338716.97,0.0,0.0,24.999998,4.0,4.0,6.0,1.0,3.0,1.0,39.0,1.0,7.0,1
39,236228.23,323.11707,0.0,38.35493,4.0,4.0,1.0,1.0,4.0,0.0,39.0,1.0,8.0,2
24,236659.8,0.0,0.0,22.054289,2.0,4.0,1.0,3.0,2.0,0.0,39.0,1.0,8.0,2
30,236429.97,6142.8413,0.0,40.0,4.0,4.0,9.0,1.0,4.0,0.0,39.0,2.0,12.0,7
17,236831.0,0.0,0.0,15.0,2.0,4.0,1.0,3.0,2.0,0.0,39.0,1.0,8.0,2
29,236435.98,8613.999,0.0,39.999996,4.0,4.0,10.0,1.0,4.0,0.0,39.0,2.0,12.0,7
36,155274.81,1919.9178,0.0,43.74594,4.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,5.0,6
44,155505.86,5732.8306,0.0,61.542545,4.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,9.0,11
41,155972.0,2205.5107,0.0,44.303154,4.0,2.0,6.0,0.0,4.0,1.0,39.0,2.0,9.0,11
48,155664.0,7688.0,0.0,70.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,9.0,11
42,155971.98,0.0,0.0,39.999996,4.0,2.0,6.0,0.0,4.0,1.0,39.0,2.0,9.0,11
40,191591.89,2803.216,0.0,43.821434,4.0,2.0,10.0,0.0,4.0,1.0,39.0,1.0,10.0,15
38,191419.97,1051.1136,0.0,41.443726,2.0,2.0,4.0,0.0,4.0,1.0,10.0,2.0,12.0,7
31,192079.73,5204.3716,0.0,54.26246,4.0,2.0,4.0,0.0,4.0,1.0,10.0,1.0,14.0,12
37,191364.0,0.0,0.0,40.0,2.0,2.0,4.0,0.0,4.0,1.0,10.0,2.0,12.0,7
33,192001.98,7297.9995,0.0,59.999996,4.0,2.0,4.0,0.0,4.0,1.0,2.0,2.0,14.0,12
36,102575.414,0.0,0.0,32.43449,4.0,4.0,7.0,3.0,4.0,1.0,39.0,0.0,10.0,15
34,102121.22,0.0,0.0,37.732986,4.0,4.0,7.0,4.0,1.0,1.0,30.0,1.0,10.0,15
34,101391.21,0.0,0.0,40.0,4.0,4.0,8.0,1.0,4.0,0.0,39.0,0.0,9.0,11
33,101867.0,0.0,0.0,40.0,4.0,4.0,7.0,4.0,1.0,1.0,30.0,1.0,9.0,11
30,101283.0,0.0,0.0,40.0,4.0,4.0,8.0,1.0,4.0,0.0,39.0,0.0,10.0,15
41,195070.19,0.0,0.0,56.29327,4.0,2.0,11.0,0.0,4.0,1.0,39.0,1.0,9.0,11
33,194946.4,0.0,0.0,44.524,4.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,13.0,9
46,195337.5,0.0,0.0,42.96206,6.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,4.0,5
29,194940.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,13.0,9
50,195372.0,0.0,0.0,36.0,6.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,4.0,5
30,291681.5,0.0,0.0,29.501682,4.0,4.0,8.0,3.0,4.0,1.0,39.0,0.0,10.0,15
43,290547.6,0.0,0.0,49.626404,4.0,0.0,4.0,4.0,4.0,1.0,39.0,1.0,9.0,11
22,289444.9,0.0,0.0,38.549572,4.0,4.0,8.0,2.0,4.0,1.0,39.0,0.0,9.0,11
49,289707.0,0.0,0.0,60.0,4.0,0.0,4.0,4.0,4.0,1.0,39.0,1.0,9.0,11
22,290504.0,0.0,0.0,40.0,4.0,4.0,8.0,2.0,4.0,1.0,39.0,0.0,9.0,11
46,276865.56,0.0,0.0,40.0,4.0,0.0,1.0,3.0,4.0,0.0,26.0,0.0,9.0,11
29,275829.0,0.0,0.0,39.999992,4.0,4.0,1.0,3.0,4.0,0.0,39.0,0.0,9.0,11
40,280360.75,0.0,0.0,40.0,4.0,0.0,4.0,1.0,4.0,0.0,26.0,1.0,3.0,4
20,275190.0,0.0,0.0,40.0,4.0,4.0,1.0,3.0,4.0,0.0,39.0,0.0,9.0,11
41,281725.0,0.0,0.0,40.0,4.0,0.0,7.0,1.0,4.0,0.0,26.0,1.0,3.0,4
50,269829.62,0.0,0.0,20.080341,4.0,4.0,1.0,3.0,4.0,0.0,39.0,0.0,9.0,11
55,267250.97,0.0,0.0,34.638298,4.0,0.0,1.0,4.0,4.0,0.0,39.0,0.0,9.0,11
23,272400.72,0.0,0.0,16.57283,4.0,4.0,1.0,3.0,4.0,0.0,39.0,1.0,7.0,1
57,266189.0,0.0,0.0,42.0,4.0,0.0,1.0,4.0,4.0,0.0,39.0,0.0,9.0,11
17,272372.0,0.0,0.0,7.0,4.0,4.0,1.0,3.0,4.0,0.0,39.0,1.0,7.0,1
39,184988.34,0.0,65.28814,47.94281,4.0,2.0,7.0,0.0,4.0,1.0,39.0,2.0,9.0,11
31,183971.36,0.0,0.0,41.685226,4.0,2.0,7.0,0.0,4.0,1.0,39.0,0.0,9.0,11
37,184783.81,0.0,1235.2509,54.38189,4.0,2.0,6.0,0.0,4.0,1.0,39.0,0.0,9.0,11
27,183511.0,0.0,0.0,40.0,4.0,2.0,6.0,0.0,4.0,1.0,39.0,0.0,9.0,11
38,184655.0,0.0,1740.0,48.0,4.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,9.0,11
40,210164.95,0.0,0.0,51.23827,4.0,2.0,11.0,0.0,4.0,1.0,39.0,0.0,10.0,15
32,210894.58,0.0,0.0,84.53653,4.0,2.0,14.0,0.0,4.0,1.0,39.0,2.0,7.0,1
47,210470.03,0.0,0.0,40.0,2.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,9.0,11
29,211208.0,0.0,0.0,99.0,4.0,2.0,14.0,0.0,4.0,1.0,39.0,3.0,7.0,1
47,211123.0,0.0,0.0,40.0,1.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,9.0,11
67,149202.33,0.0,601.24274,47.07724,4.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,13.0,9
56,148843.72,0.0,1568.8118,49.438248,4.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,13.0,9
44,145349.88,0.0,0.0,40.0,4.0,2.0,4.0,0.0,0.0,1.0,39.0,3.0,10.0,15
49,148549.0,0.0,1902.0,50.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,13.0,9
41,144752.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,0.0,1.0,39.0,3.0,10.0,15
47,55039.824,1958.5522,978.82367,47.565514,4.0,2.0,5.0,0.0,4.0,1.0,39.0,1.0,13.0,9
62,55041.082,431.86896,273.74152,28.450098,0.0,2.0,0.0,0.0,4.0,1.0,39.0,2.0,14.0,12
48,51132.58,2230.1794,1235.2509,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,1.0,14.0,12
70,54849.0,0.0,0.0,20.0,0.0,2.0,0.0,0.0,4.0,1.0,39.0,2.0,16.0,10
51,50459.0,0.0,1740.0,40.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,1.0,14.0,12
44,113799.13,0.0,0.0,31.574497,4.0,4.0,10.0,4.0,4.0,0.0,39.0,1.0,10.0,15
48,113083.44,0.0,0.0,33.706997,2.0,2.0,0.0,4.0,2.0,0.0,39.0,0.0,6.0,0
36,114227.69,0.0,0.0,50.0,4.0,2.0,10.0,5.0,4.0,0.0,39.0,1.0,13.0,9
48,112860.0,0.0,0.0,35.0,0.0,2.0,0.0,5.0,2.0,0.0,39.0,0.0,6.0,0
39,113253.0,0.0,0.0,50.0,2.0,2.0,10.0,5.0,4.0,0.0,39.0,2.0,13.0,9
22,241292.36,0.0,0.0,27.675125,4.0,4.0,7.0,3.0,4.0,1.0,39.0,0.0,9.0,11
19,243487.36,0.0,0.0,19.619232,4.0,4.0,7.0,3.0,4.0,1.0,39.0,0.0,8.0,2
18,243067.53,0.0,0.0,17.900858,4.0,4.0,7.0,3.0,4.0,0.0,39.0,0.0,9.0,11
17,244602.0,0.0,0.0,15.0,4.0,4.0,8.0,3.0,4.0,1.0,39.0,0.0,8.0,2
18,242615.0,0.0,0.0,15.0,4.0,4.0,1.0,3.0,4.0,0.0,39.0,0.0,10.0,15
39,141741.1,0.0,0.0,52.430992,4.0,2.0,6.0,0.0,4.0,1.0,39.0,1.0,10.0,15
36,139961.34,0.0,0.0,48.20485,4.0,2.0,6.0,0.0,4.0,1.0,39.0,1.0,13.0,9
33,143344.6,0.0,0.0,42.900856,4.0,2.0,6.0,0.0,4.0,1.0,39.0,0.0,10.0,15
35,139364.0,0.0,0.0,45.0,4.0,2.0,6.0,0.0,4.0,1.0,39.0,1.0,13.0,9
31,144064.0,0.0,0.0,40.0,4.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,10.0,15
45,131282.03,0.0,0.0,51.63424,4.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,13.0,9
41,130188.72,2393.0884,0.0,43.193874,4.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,13.0,9
45,130805.414,0.0,0.0,52.832317,4.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,14.0,12
39,129597.0,3464.0,0.0,40.0,4.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,13.0,9
48,131309.0,0.0,0.0,45.0,4.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,14.0,12
27,346668.2,37827.18,0.0,42.02246,4.0,5.0,3.0,1.0,4.0,1.0,39.0,0.0,12.0,7
23,347641.84,11334.939,0.0,40.698143,0.0,4.0,3.0,3.0,2.0,1.0,39.0,0.0,7.0,1
18,341458.66,0.0,0.0,47.099144,0.0,4.0,0.0,4.0,2.0,0.0,39.0,0.0,7.0,1
20,348148.0,0.0,0.0,40.0,0.0,4.0,0.0,3.0,2.0,1.0,39.0,0.0,7.0,1
18,340117.0,0.0,0.0,50.0,0.0,4.0,0.0,4.0,2.0,0.0,39.0,0.0,7.0,1
46,339967.3,0.0,515.2568,43.294483,6.0,2.0,14.0,0.0,2.0,1.0,39.0,1.0,9.0,11
39,346371.75,0.0,218.3806,48.30474,6.0,2.0,14.0,0.0,4.0,1.0,39.0,2.0,12.0,7
44,337188.62,0.0,0.0,40.0,4.0,2.0,3.0,0.0,1.0,1.0,40.0,0.0,10.0,15
37,348960.0,0.0,0.0,50.0,6.0,2.0,14.0,0.0,4.0,1.0,39.0,2.0,12.0,7
45,338105.0,0.0,0.0,40.0,4.0,2.0,3.0,0.0,1.0,1.0,40.0,0.0,10.0,15
30,191791.5,2908.1826,0.0,49.371933,4.0,2.0,10.0,0.0,4.0,1.0,39.0,1.0,12.0,7
50,191276.31,871.43884,0.0,39.722313,6.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,6.0,0
37,191355.6,0.0,0.0,44.641373,2.0,2.0,4.0,0.0,4.0,1.0,10.0,1.0,12.0,7
59,190997.0,0.0,0.0,36.0,6.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,6.0,0
