workclass,education,marital-status,occupation,relationship,race,sex,native-country,income,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
1.0,15.0,4.0,1.0,4.0,4.0,1.0,39.0,0.0,54.999996,113397.99,10.0,0.0,0.0,39.999996
4.0,15.0,4.0,8.0,4.0,4.0,1.0,39.0,0.0,35.724197,114316.9,10.0,0.0,0.0,40.947758
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,1.0,38.588158,185151.8,9.0,0.0,599.4816,50.355656
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,1.0,37.0177,184936.16,9.0,0.0,0.0,40.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,1.0,39.343216,185161.64,9.0,0.0,497.6824,46.03025
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,2.0,32.999996,184900.98,9.0,0.0,0.0,39.999996
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,1.0,36.42532,184839.5,9.0,0.0,868.6906,53.284824
4.0,6.0,4.0,7.0,3.0,4.0,1.0,39.0,0.0,22.815338,142516.66,7.0,0.0,0.0,37.904495
4.0,6.0,4.0,8.0,3.0,2.0,1.0,39.0,0.0,19.259956,143437.1,6.0,0.0,0.0,38.74447
4.0,6.0,4.0,8.0,3.0,4.0,1.0,39.0,0.0,23.131496,142550.6,7.0,0.0,0.0,38.240856
4.0,6.0,4.0,8.0,3.0,2.0,1.0,39.0,0.0,16.999998,143867.98,5.0,0.0,0.0,39.999996
4.0,6.0,4.0,6.0,3.0,4.0,1.0,39.0,0.0,20.115627,142627.3,7.0,0.0,0.0,38.141827
4.0,15.0,4.0,1.0,3.0,4.0,1.0,39.0,0.0,29.591654,140455.55,10.0,0.0,0.0,38.292442
4.0,15.0,6.0,4.0,1.0,4.0,0.0,39.0,1.0,50.96018,140386.69,10.0,0.0,0.0,40.0
4.0,15.0,4.0,1.0,3.0,4.0,1.0,39.0,0.0,30.8567,140060.03,10.0,0.0,0.0,38.23711
4.0,15.0,6.0,4.0,1.0,4.0,0.0,39.0,1.0,59.999996,140515.98,10.0,0.0,0.0,39.999996
4.0,15.0,4.0,4.0,1.0,4.0,0.0,39.0,0.0,34.45559,141134.08,10.0,0.0,0.0,39.999996
4.0,7.0,2.0,12.0,2.0,4.0,1.0,39.0,1.0,41.027782,155116.38,9.0,1191.4874,358.4217,39.23672
4.0,1.0,2.0,6.0,3.0,1.0,0.0,30.0,0.0,30.004425,157418.23,9.0,2118.6206,0.0,20.528759
4.0,7.0,2.0,12.0,2.0,4.0,1.0,39.0,1.0,33.476345,156422.94,9.0,1305.9241,120.39901,35.484364
4.0,1.0,2.0,6.0,5.0,1.0,0.0,30.0,0.0,28.999998,157307.98,7.0,2828.9998,0.0,13.999999
4.0,7.0,2.0,12.0,2.0,4.0,1.0,39.0,1.0,47.392143,153222.73,9.0,1837.0474,565.19336,38.12945
4.0,9.0,2.0,5.0,0.0,4.0,1.0,39.0,1.0,43.99128,105475.36,13.0,0.0,0.0,46.440094
6.0,9.0,2.0,5.0,0.0,4.0,1.0,39.0,0.0,46.24668,108787.95,13.0,0.0,0.0,52.511063
4.0,9.0,2.0,5.0,0.0,4.0,1.0,39.0,1.0,43.845257,106126.18,13.0,0.0,0.0,48.873894
6.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,46.999996,109420.99,13.0,0.0,0.0,49.999996
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,47.568653,105676.22,13.0,0.0,0.0,44.40681
4.0,15.0,2.0,3.0,5.0,4.0,0.0,39.0,0.0,38.423317,258280.23,10.0,0.0,0.0,48.518654
5.0,11.0,4.0,5.0,1.0,4.0,1.0,39.0,0.0,34.73562,258769.19,9.0,0.0,0.0,50.0
5.0,11.0,2.0,4.0,1.0,4.0,1.0,39.0,0.0,37.271797,258764.64,9.0,0.0,0.0,47.799477
5.0,11.0,4.0,5.0,1.0,4.0,1.0,39.0,0.0,37.999996,257249.98,9.0,0.0,0.0,49.999996
4.0,15.0,2.0,3.0,5.0,4.0,0.0,39.0,0.0,41.943245,256792.27,10.0,0.0,0.0,48.104473
4.0,11.0,3.0,8.0,3.0,1.0,1.0,39.0,1.0,33.17739,67908.555,9.0,0.0,0.0,33.905945
4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0.0,22.995577,68415.695,9.0,0.0,0.0,35.9823
4.0,11.0,3.0,8.0,3.0,1.0,1.0,39.0,0.0,30.852716,68397.18,9.0,0.0,0.0,33.74366
4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0.0,23.999998,67803.99,9.0,0.0,0.0,39.999996
4.0,11.0,4.0,8.0,3.0,1.0,1.0,39.0,0.0,37.719963,67400.06,9.0,0.0,0.0,36.90305
2.0,12.0,2.0,3.0,1.0,4.0,1.0,39.0,1.0,47.097233,185189.94,11.0,0.0,0.0,41.71302
4.0,12.0,2.0,12.0,1.0,4.0,1.0,39.0,3.0,39.00885,186596.0,14.0,0.0,0.0,47.48894
2.0,9.0,2.0,10.0,1.0,4.0,1.0,39.0,1.0,46.421253,185379.06,13.0,0.0,0.0,44.170586
4.0,12.0,2.0,12.0,0.0,4.0,1.0,39.0,3.0,36.999996,186933.98,14.0,0.0,0.0,49.999996
2.0,12.0,2.0,3.0,1.0,4.0,1.0,39.0,1.0,48.293137,185445.73,11.0,0.0,0.0,41.25913
4.0,10.0,2.0,1.0,0.0,4.0,1.0,39.0,1.0,44.976562,56639.254,14.0,0.0,297.11493,36.464752
5.0,10.0,5.0,10.0,1.0,4.0,1.0,39.0,0.0,44.995575,62144.984,16.0,0.0,0.0,37.511063
5.0,10.0,4.0,10.0,0.0,4.0,1.0,39.0,1.0,42.51171,57779.848,14.0,0.0,306.74283,39.048607
5.0,10.0,5.0,10.0,1.0,4.0,1.0,39.0,0.0,45.999996,62545.996,16.0,0.0,0.0,34.999996
4.0,10.0,2.0,1.0,0.0,4.0,1.0,39.0,1.0,44.94547,57208.727,14.0,0.0,0.0,32.85081
4.0,11.0,2.0,4.0,3.0,4.0,0.0,39.0,0.0,41.99638,184565.94,10.0,0.0,322.216,34.31945
4.0,11.0,0.0,12.0,1.0,4.0,1.0,39.0,0.0,47.731197,186231.31,9.0,0.0,0.0,41.25553
4.0,11.0,2.0,12.0,1.0,4.0,1.0,39.0,0.0,42.586727,185099.97,10.0,0.0,332.6573,35.400635
4.0,11.0,0.0,12.0,1.0,4.0,1.0,39.0,0.0,51.999996,186271.98,9.0,0.0,0.0,39.999996
4.0,11.0,2.0,4.0,3.0,4.0,0.0,39.0,0.0,45.357582,184364.23,9.0,0.0,0.0,30.56503
4.0,9.0,4.0,4.0,1.0,4.0,0.0,39.0,0.0,28.777077,159312.52,12.0,800.332,0.0,35.306282
4.0,15.0,4.0,4.0,1.0,4.0,0.0,21.0,2.0,40.96903,159881.62,10.0,0.0,0.0,36.233406
4.0,9.0,4.0,8.0,1.0,4.0,0.0,39.0,0.0,30.508465,159139.78,12.0,826.2664,0.0,32.96004
4.0,15.0,4.0,4.0,1.0,4.0,0.0,21.0,2.0,47.999996,160646.98,10.0,0.0,0.0,39.999996
4.0,9.0,4.0,8.0,1.0,4.0,0.0,39.0,0.0,27.82717,159531.77,10.0,0.0,0.0,38.72386
2.0,15.0,2.0,11.0,0.0,4.0,1.0,39.0,1.0,39.194798,326262.7,10.0,0.0,0.0,41.52459
7.0,15.0,2.0,8.0,0.0,4.0,1.0,39.0,1.0,26.277653,334094.4,10.0,0.0,0.0,40.0
4.0,15.0,2.0,11.0,0.0,4.0,1.0,39.0,1.0,35.927174,327922.06,10.0,0.0,0.0,37.61992
7.0,15.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,19.999998,334112.97,10.0,0.0,0.0,39.999996
4.0,15.0,2.0,14.0,0.0,4.0,1.0,39.0,1.0,39.32653,327378.0,10.0,0.0,0.0,45.53715
4.0,5.0,4.0,3.0,3.0,4.0,1.0,39.0,0.0,40.605114,26223.117,7.0,0.0,0.0,45.40925
4.0,5.0,0.0,12.0,3.0,4.0,1.0,39.0,0.0,32.76217,29314.988,7.0,0.0,0.0,40.0
4.0,5.0,0.0,5.0,3.0,4.0,1.0,39.0,0.0,36.93809,26441.188,7.0,0.0,0.0,43.519966
4.0,1.0,0.0,12.0,3.0,4.0,1.0,39.0,0.0,29.999998,30225.998,7.0,0.0,0.0,39.999996
6.0,1.0,4.0,5.0,3.0,4.0,1.0,39.0,0.0,41.837814,27723.41,6.0,0.0,0.0,48.08942
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,1.0,35.026646,401489.8,9.0,0.0,1020.7257,42.16091
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,41.51991,411279.47,9.0,0.0,0.0,51.982304
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,37.70327,403378.2,9.0,0.0,664.2172,41.644035
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,36.999996,410033.97,9.0,0.0,0.0,55.999996
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,2.0,31.457544,397089.2,9.0,0.0,1526.4744,44.258347
4.0,11.0,0.0,7.0,4.0,2.0,0.0,39.0,1.0,36.102116,262356.12,9.0,0.0,0.0,47.196896
4.0,11.0,0.0,1.0,4.0,4.0,0.0,39.0,0.0,52.228985,264323.78,9.0,0.0,0.0,44.00885
4.0,11.0,0.0,5.0,4.0,4.0,0.0,39.0,0.0,38.58833,262108.64,9.0,0.0,0.0,47.747864
4.0,11.0,0.0,1.0,4.0,4.0,0.0,39.0,0.0,56.999996,266188.97,9.0,0.0,0.0,41.999996
4.0,11.0,0.0,7.0,4.0,2.0,0.0,39.0,1.0,39.083122,263299.34,9.0,0.0,0.0,45.374588
2.0,12.0,2.0,3.0,1.0,4.0,1.0,39.0,1.0,46.57153,185262.0,13.0,0.0,0.0,43.011135
2.0,9.0,0.0,10.0,3.0,4.0,0.0,39.0,1.0,42.99115,185926.0,13.0,0.0,0.0,42.511063
2.0,12.0,2.0,10.0,1.0,4.0,1.0,39.0,1.0,45.391106,185622.9,13.0,0.0,0.0,42.700348
2.0,9.0,0.0,10.0,4.0,4.0,0.0,39.0,1.0,44.999996,185587.98,13.0,0.0,0.0,39.999996
2.0,9.0,0.0,3.0,1.0,4.0,1.0,39.0,1.0,51.06038,184782.25,13.0,0.0,0.0,45.542454
4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,43.452988,156149.08,9.0,2316.3096,0.0,49.507854
4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,46.493366,155741.34,9.0,5757.496,0.0,62.466816
4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,43.83052,156015.61,9.0,2037.5068,0.0,50.486927
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,47.999996,155663.98,9.0,7687.9995,0.0,69.99999
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,46.021687,156710.45,9.0,3849.7852,0.0,50.377148
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,47.999092,581741.9,13.0,2514.3777,0.0,46.430107
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,51.98673,516890.56,13.0,0.0,0.0,56.233406
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,49.926487,593153.2,13.0,2087.4058,0.0,48.870136
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,54.999996,463071.97,13.0,0.0,0.0,59.999996
1.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,45.81061,528565.9,13.0,3643.508,0.0,43.821148
4.0,2.0,4.0,12.0,3.0,4.0,0.0,39.0,0.0,28.943249,400550.3,7.0,0.0,0.0,23.788055
4.0,1.0,4.0,8.0,3.0,4.0,1.0,39.0,0.0,19.004425,398592.7,7.0,0.0,0.0,19.030972
4.0,2.0,4.0,12.0,3.0,4.0,1.0,39.0,0.0,22.58775,400068.56,7.0,0.0,0.0,22.73676
4.0,1.0,4.0,8.0,3.0,4.0,1.0,39.0,0.0,17.999998,395025.97,7.0,0.0,0.0,11.999999
4.0,2.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,33.60489,401308.34,7.0,0.0,0.0,21.54981
4.0,11.0,4.0,3.0,2.0,2.0,0.0,26.0,1.0,43.551655,216732.33,9.0,0.0,0.0,39.6223
4.0,3.0,6.0,7.0,4.0,4.0,1.0,26.0,1.0,45.242256,218589.16,2.0,0.0,0.0,40.0
4.0,11.0,4.0,3.0,2.0,2.0,0.0,26.0,1.0,42.185684,216801.89,9.0,0.0,0.0,39.53529
4.0,3.0,6.0,7.0,4.0,4.0,1.0,26.0,1.0,46.999996,219631.98,2.0,0.0,0.0,39.999996
4.0,11.0,6.0,3.0,2.0,4.0,0.0,39.0,1.0,45.104473,217282.31,9.0,0.0,0.0,41.876842
4.0,5.0,4.0,8.0,4.0,4.0,0.0,39.0,1.0,34.329945,417014.5,6.0,0.0,0.0,34.596878
4.0,11.0,4.0,1.0,1.0,4.0,1.0,39.0,1.0,29.00885,418258.28,9.0,0.0,0.0,43.242256
4.0,5.0,0.0,8.0,3.0,4.0,0.0,39.0,1.0,29.83964,418288.12,9.0,0.0,0.0,36.02763
4.0,11.0,4.0,1.0,1.0,4.0,1.0,39.0,1.0,26.999998,420350.97,9.0,0.0,0.0,44.999996
4.0,11.0,4.0,8.0,3.0,4.0,0.0,39.0,1.0,36.82215,415525.75,6.0,0.0,0.0,32.847183
2.0,11.0,4.0,1.0,3.0,2.0,0.0,39.0,0.0,38.019535,234611.44,9.0,0.0,0.0,35.731106
4.0,11.0,4.0,1.0,1.0,4.0,0.0,39.0,1.0,31.497787,235425.64,9.0,0.0,0.0,40.0
2.0,11.0,4.0,1.0,3.0,4.0,0.0,39.0,0.0,34.200096,234540.1,9.0,0.0,0.0,35.592777
4.0,11.0,4.0,1.0,1.0,4.0,0.0,39.0,1.0,31.999998,236414.98,9.0,0.0,0.0,39.999996
2.0,11.0,0.0,1.0,3.0,4.0,0.0,39.0,1.0,45.49306,234724.52,9.0,0.0,0.0,39.999996
4.0,9.0,2.0,8.0,0.0,4.0,1.0,39.0,1.0,45.507534,113682.766,13.0,21407.105,0.0,54.896454
4.0,9.0,2.0,8.0,0.0,4.0,1.0,22.0,2.0,47.01327,117660.22,13.0,15024.0,0.0,50.0
4.0,9.0,2.0,8.0,0.0,4.0,1.0,39.0,2.0,46.34434,112910.54,13.0,24715.762,0.0,55.726303
4.0,9.0,2.0,10.0,0.0,4.0,1.0,22.0,2.0,43.999996,120276.99,13.0,15023.999,0.0,49.999996
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1.0,46.18654,118432.33,13.0,2870.4482,0.0,51.895523
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,40.949528,392298.38,9.0,0.0,511.66052,47.52478
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,2.0,28.764294,389236.4,9.0,0.0,1442.2253,32.357044
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,37.143005,393503.38,9.0,0.0,733.53674,44.44356
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,2.0,28.999998,383744.97,9.0,0.0,1886.9999,29.999998
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,45.19051,387463.8,9.0,0.0,302.46335,47.843956
4.0,11.0,2.0,4.0,1.0,4.0,1.0,39.0,0.0,43.971375,115593.96,10.0,635.0844,0.0,38.167316
1.0,11.0,4.0,1.0,3.0,2.0,1.0,39.0,0.0,20.885635,114550.92,9.0,0.0,0.0,19.428185
4.0,11.0,2.0,4.0,3.0,4.0,1.0,39.0,0.0,36.07341,115531.22,10.0,139.62723,0.0,36.767902
0.0,11.0,4.0,0.0,3.0,2.0,1.0,39.0,0.0,18.999998,113914.99,9.0,0.0,0.0,9.999999
1.0,7.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,51.64392,115673.414,12.0,1302.4827,0.0,35.191357
4.0,12.0,4.0,8.0,1.0,4.0,1.0,39.0,0.0,29.104965,263907.6,11.0,0.0,0.0,37.91565
4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,28.11436,269121.03,10.0,0.0,0.0,42.357044
4.0,15.0,4.0,8.0,1.0,4.0,1.0,39.0,1.0,29.385338,264793.25,11.0,0.0,0.0,41.181736
4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,29.999998,270885.97,10.0,0.0,0.0,39.999996
4.0,12.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,27.323437,263457.9,10.0,0.0,0.0,32.02289
4.0,15.0,4.0,7.0,2.0,2.0,0.0,39.0,0.0,34.39894,227758.38,10.0,0.0,0.0,38.496994
4.0,15.0,4.0,4.0,2.0,1.0,0.0,6.0,0.0,26.649931,228386.66,10.0,0.0,0.0,40.0
4.0,15.0,4.0,7.0,2.0,2.0,0.0,39.0,0.0,35.82571,227586.2,10.0,0.0,0.0,38.16814
4.0,15.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,24.999998,228607.98,10.0,0.0,0.0,39.999996
4.0,15.0,4.0,4.0,2.0,2.0,0.0,6.0,0.0,28.306267,228203.66,10.0,0.0,0.0,39.999996
4.0,11.0,2.0,5.0,0.0,4.0,1.0,39.0,1.0,50.28906,105321.59,9.0,650.05493,0.0,47.990513
4.0,5.0,2.0,8.0,0.0,2.0,1.0,39.0,0.0,57.17852,105271.45,4.0,0.0,0.0,40.0
4.0,11.0,2.0,5.0,0.0,4.0,1.0,39.0,1.0,54.654408,105373.37,9.0,142.9186,0.0,43.49255
4.0,5.0,2.0,8.0,0.0,2.0,1.0,39.0,0.0,55.999996,104944.99,4.0,0.0,0.0,39.999996
4.0,11.0,2.0,5.0,0.0,4.0,1.0,39.0,0.0,43.71917,105214.69,9.0,1333.1855,0.0,53.40941
4.0,15.0,2.0,7.0,0.0,4.0,1.0,39.0,2.0,48.02885,257196.77,10.0,0.0,223.19627,37.482426
2.0,15.0,2.0,11.0,0.0,4.0,1.0,39.0,2.0,27.185501,252596.0,10.0,0.0,0.0,40.942818
4.0,15.0,2.0,7.0,0.0,4.0,1.0,39.0,2.0,41.557655,256223.48,10.0,0.0,272.03128,42.714664
2.0,15.0,2.0,11.0,0.0,4.0,1.0,39.0,3.0,21.999998,249726.98,10.0,0.0,0.0,39.999996
5.0,15.0,2.0,5.0,0.0,4.0,1.0,39.0,2.0,54.460205,257827.94,10.0,0.0,0.0,28.74229
4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0.0,27.65141,67751.31,9.0,0.0,0.0,43.50015
4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0.0,29.892614,67966.4,9.0,0.0,0.0,40.0
4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0.0,31.359596,67492.55,9.0,0.0,0.0,43.208424
4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0.0,23.999998,67803.99,9.0,0.0,0.0,39.999996
4.0,11.0,4.0,12.0,3.0,2.0,1.0,39.0,0.0,21.638288,68350.836,9.0,0.0,0.0,44.513103
4.0,9.0,4.0,4.0,3.0,3.0,0.0,37.0,0.0,31.547344,166750.81,11.0,1271.3394,0.0,41.827984
5.0,8.0,0.0,4.0,1.0,4.0,0.0,12.0,3.0,37.892616,168848.4,11.0,8040.387,0.0,70.57181
4.0,9.0,4.0,4.0,3.0,3.0,0.0,37.0,0.0,35.266968,167131.11,11.0,2162.3406,0.0,44.55811
5.0,8.0,0.0,4.0,1.0,4.0,0.0,12.0,3.0,31.999998,169151.98,11.0,10519.999,0.0,79.99999
4.0,9.0,4.0,4.0,3.0,3.0,0.0,37.0,0.0,27.302868,166635.88,13.0,1686.2292,0.0,46.411514
4.0,12.0,2.0,4.0,3.0,4.0,0.0,39.0,0.0,39.59593,201147.2,13.0,0.0,0.0,35.436405
4.0,9.0,4.0,1.0,3.0,4.0,0.0,39.0,0.0,29.542545,202112.17,13.0,0.0,0.0,40.47141
4.0,12.0,2.0,4.0,3.0,4.0,0.0,39.0,0.0,38.725296,201351.08,13.0,0.0,0.0,35.516785
4.0,9.0,4.0,1.0,3.0,4.0,0.0,39.0,0.0,21.999998,202415.98,13.0,0.0,0.0,39.999996
4.0,14.0,2.0,4.0,3.0,4.0,0.0,39.0,0.0,39.423943,201032.25,13.0,0.0,0.0,37.50715
4.0,11.0,4.0,10.0,4.0,4.0,0.0,39.0,0.0,35.559917,192015.16,9.0,262.72736,0.0,39.414974
7.0,11.0,4.0,10.0,3.0,4.0,1.0,39.0,0.0,36.899593,192351.97,9.0,1661.5781,0.0,35.285904
4.0,11.0,4.0,10.0,4.0,4.0,0.0,39.0,0.0,39.250126,191934.19,9.0,446.85632,0.0,36.761314
7.0,11.0,4.0,11.0,3.0,4.0,1.0,39.0,0.0,26.999998,192256.98,9.0,2173.9998,0.0,39.999996
4.0,11.0,4.0,11.0,4.0,4.0,0.0,39.0,0.0,29.72914,192325.66,9.0,348.466,0.0,43.27998
4.0,6.0,0.0,8.0,3.0,4.0,0.0,38.0,0.0,41.721302,200444.89,6.0,0.0,0.0,35.37536
4.0,15.0,4.0,12.0,3.0,4.0,1.0,38.0,0.0,28.364023,199992.86,10.0,0.0,0.0,20.421206
4.0,6.0,0.0,8.0,3.0,4.0,0.0,38.0,0.0,40.540833,200352.62,6.0,0.0,0.0,34.517162
4.0,15.0,4.0,12.0,3.0,4.0,1.0,39.0,0.0,21.999998,199697.98,10.0,0.0,0.0,14.999999
4.0,15.0,0.0,8.0,3.0,4.0,0.0,39.0,0.0,39.66024,200527.06,6.0,0.0,0.0,31.794239
4.0,11.0,2.0,4.0,1.0,4.0,1.0,39.0,0.0,46.238113,115562.98,10.0,2335.3713,0.0,42.025948
4.0,11.0,4.0,7.0,3.0,4.0,1.0,39.0,1.0,23.771273,116777.67,9.0,1146.703,0.0,42.292885
4.0,11.0,2.0,4.0,1.0,4.0,1.0,39.0,0.0,43.65314,115956.81,10.0,2501.4133,0.0,40.982346
4.0,11.0,4.0,7.0,3.0,4.0,1.0,39.0,1.0,19.999998,116829.99,9.0,0.0,0.0,42.999996
