workclass,education,marital-status,occupation,relationship,race,sex,native-country,income,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
4,15,2,1,3,4,1,39,0,27,167373,11,63,1,40
4,7,6,4,0,4,1,39,3,28,194916,10,53,1,39
4,2,2,3,0,1,1,39,0,41,322942,14,17,1767,31
4,9,2,4,3,4,0,39,1,41,101892,7,15,0,45
4,12,2,1,0,1,1,39,0,54,199150,13,8,1,15
0,12,2,5,0,4,1,39,0,41,164442,4,0,0,40
1,15,2,10,0,4,1,39,0,40,35486,14,20,1,14
1,11,2,13,1,1,1,39,2,40,249774,10,33,1,17
4,15,2,3,0,4,1,39,3,52,52632,5,5,1,46
4,9,2,12,4,4,0,39,0,64,174211,13,12,0,39
1,9,0,6,4,2,0,39,0,53,104813,1,17,1758,40
4,12,2,4,1,4,1,39,1,62,172317,3,32,1754,33
4,9,2,4,1,4,1,0,0,65,269030,10,12645,1747,45
4,15,2,8,4,1,1,4,2,51,188400,2,25,0,14
4,15,2,8,3,4,0,39,0,28,200578,4,37,1775,39
4,9,2,0,0,4,1,39,2,41,245359,14,13,1,34
6,15,5,3,0,1,1,39,1,63,275701,10,51,1,14
4,15,2,4,3,4,1,37,3,52,99587,10,65,0,46
8,2,2,7,0,4,1,39,0,67,225308,10,74,0,51
4,12,2,13,4,4,1,26,3,53,184675,13,5144,0,43
4,4,2,12,3,4,1,39,0,52,159289,5,39,1,9
4,15,0,1,1,4,1,39,2,51,169554,10,33,1732,30
1,9,6,4,0,4,1,39,0,28,172910,3,18,0,40
4,6,4,14,1,4,1,39,1,41,203607,10,1,0,40
4,15,2,8,1,4,1,39,3,52,231049,10,14,1,49
4,13,2,12,4,4,1,39,1,41,35042,10,10,1,46
4,9,2,0,0,4,1,39,1,41,110416,14,52,1,40
4,9,2,4,3,4,1,39,1,67,201809,10,9,1,14
1,9,2,14,0,4,0,39,1,53,202019,10,36,0,48
4,12,4,10,1,4,1,39,0,66,227382,10,28,1752,40
4,15,2,0,4,4,1,39,0,64,38078,10,38,2,33
4,2,2,0,0,4,1,0,0,41,173678,14,39,1,45
4,12,2,14,0,4,1,39,1,52,216616,10,49,0,40
4,9,2,10,0,4,1,39,0,66,104404,10,19,0,40
4,15,4,10,0,1,1,39,0,65,105656,11,9,1,40
2,15,2,7,0,4,1,39,0,52,228394,11,36,1,15
4,15,2,4,1,4,1,39,3,28,171974,10,48,1768,33
4,9,2,6,1,4,1,39,0,40,201090,10,81497,1692,39
7,9,2,3,0,4,1,39,0,28,253551,13,27,1760,39
6,12,2,10,1,4,0,39,1,41,205289,6,77,1,39
0,12,0,7,0,4,0,39,0,52,224300,10,21,0,40
0,7,0,14,4,4,0,39,0,41,236035,15,23,1,40
4,12,5,10,1,4,1,39,0,41,39367,10,16,1759,40
4,9,4,4,0,4,0,26,0,65,205211,10,5446,0,40
4,15,2,12,2,4,1,39,0,28,69432,13,42,1,40
4,0,2,14,3,4,1,39,2,64,219452,9,11,1721,45
4,15,2,8,5,4,1,39,0,67,198107,10,5110,1,39
4,8,2,10,0,4,1,22,1,65,234509,14,15,0,16
4,0,2,5,0,4,1,39,0,42,40628,1,40,1,15
4,15,2,10,1,4,1,39,1,28,243638,10,27,0,40
6,13,4,3,2,4,1,39,3,28,104580,14,56,1,14
4,9,2,4,1,4,0,1,0,66,106906,9,53,1,40
4,11,0,3,4,2,0,39,1,63,93254,10,46,0,44
4,15,5,14,4,4,1,19,0,64,304274,10,3,1,47
4,13,0,10,5,4,0,39,1,64,170850,16,66,0,46
0,10,3,11,3,4,0,39,2,52,171617,6,32,2,17
5,8,2,10,2,4,0,5,0,41,112507,10,50,0,50
4,4,2,7,5,4,1,39,3,53,287796,13,12,0,39
4,15,2,3,0,4,1,39,0,51,197578,2,19,1751,13
2,12,2,10,2,4,1,10,3,54,215520,10,5672,0,16
2,15,2,5,4,4,0,39,0,28,221793,2,5580,0,32
2,15,2,10,5,4,1,39,0,64,206820,14,27,0,45
4,15,2,5,1,4,1,26,0,66,215705,10,27,1793,15
4,12,2,4,0,4,1,39,0,65,103016,10,60,1,32
6,12,0,7,0,1,1,39,1,28,40322,15,5369,1,48
4,15,2,8,0,4,0,21,0,28,200362,8,56,1775,15
4,9,2,13,0,4,1,39,2,63,161902,10,32,0,46
5,15,2,10,1,4,1,39,1,65,205657,4,44,1,45
4,15,2,3,2,4,1,39,0,66,208155,2,72,0,40
4,12,2,4,1,4,1,39,1,67,179369,10,5359,0,49
4,15,2,7,0,4,1,39,1,28,167931,10,39,2,40
4,15,2,3,2,4,1,39,0,52,105415,9,21,0,50
4,15,2,10,0,4,1,39,1,66,197247,10,40,1,15
2,15,2,5,5,4,1,39,0,52,106998,10,37,0,32
6,1,2,1,4,4,1,39,1,41,202004,10,90819,0,40
7,15,2,10,3,4,1,39,0,52,105556,3,24,0,14
5,9,2,7,2,4,0,39,0,65,47391,14,5468,2,32
4,15,2,10,3,4,1,39,0,28,222886,8,21,1,48
4,12,2,4,4,1,0,39,1,28,115751,6,18,0,52
5,15,2,10,0,4,1,22,2,28,106070,10,12115,1,46
4,8,4,1,5,4,0,34,0,52,229061,10,5,1,40
4,9,2,14,0,2,0,2,0,64,214877,10,13857,0,40
4,11,2,12,2,4,1,39,1,53,39159,13,6103,1823,40
4,9,2,1,1,4,1,40,3,28,228043,4,5325,0,51
2,6,2,3,4,4,1,39,2,65,178150,11,65,1,51
0,15,4,13,1,4,1,20,1,28,227359,1,5751,0,48
6,15,2,7,0,4,0,39,2,41,40952,1,5372,0,40
6,8,2,4,0,0,0,39,0,51,225553,10,7,1,40
6,15,2,1,4,4,1,39,0,28,172867,3,10,0,32
1,9,0,12,5,4,1,39,3,64,213125,10,63,1,39
4,15,2,4,4,4,1,0,0,40,173468,13,9,0,40
4,5,2,1,0,4,0,26,0,27,41878,6,14,0,39
2,2,2,1,1,4,0,39,0,54,167931,16,10,1,47
2,7,0,12,1,4,0,39,0,64,246609,1,34,1,47
4,15,2,7,1,4,1,39,3,28,38509,14,12797,1,40
6,2,2,1,2,4,1,39,0,53,209813,9,5667,0,40
4,4,2,6,0,4,1,39,0,52,170805,10,12750,1,55
4,9,4,5,0,4,1,39,0,65,107831,10,57,0,40
4,15,4,4,3,4,1,39,1,52,167879,9,20,0,39
4,13,4,1,4,2,0,8,1,52,239095,10,32,0,46
7,15,2,10,4,4,0,39,0,53,49955,12,82,1,46
5,7,2,6,5,4,0,39,0,51,106090,4,1,2,46
4,3,2,4,0,4,1,39,1,41,34407,8,43,1741,40
6,4,5,3,0,4,0,13,2,66,292521,10,27,0,40
4,5,2,10,0,4,1,39,1,42,168091,4,5388,0,40
0,9,2,4,0,0,0,39,1,51,167252,14,47,1,47
4,7,2,3,1,4,1,39,3,63,264759,13,13,0,14
4,0,2,4,0,2,0,0,0,66,233881,12,50,0,40
4,15,2,12,0,4,1,32,0,53,236718,10,13292,1,40
5,15,5,14,1,4,1,39,1,42,205745,1,53,1771,40
0,13,2,7,0,4,1,39,1,52,47615,13,8,0,40
4,15,2,10,0,4,0,34,0,28,300977,1,48,0,48
7,12,2,12,0,4,1,39,0,42,211196,10,28,1,17
4,6,2,3,0,4,1,39,1,52,190721,4,15,0,44
2,15,2,10,0,1,1,39,2,65,109441,10,8,0,32
4,5,2,8,0,4,0,39,2,41,44121,14,66,0,39
2,1,2,4,0,4,1,39,3,63,196939,7,9,0,44
4,7,4,4,0,4,1,39,0,28,99304,10,18,0,40
6,12,0,5,0,4,1,39,2,63,32696,10,13243,1,49
6,11,6,10,1,4,1,39,2,27,173151,13,27,1809,39
4,5,2,12,4,4,1,39,2,27,167068,10,70,0,40
4,0,2,8,4,4,0,6,0,40,170437,6,14,1759,39
4,15,2,10,0,4,1,39,1,52,211671,10,5482,0,39
2,8,2,12,3,4,0,39,1,64,170255,10,31,0,14
5,2,2,3,1,4,1,39,2,42,260157,13,58,0,40
6,12,2,0,2,4,0,39,0,41,229390,14,18,0,49
4,15,2,4,0,4,1,39,0,40,216972,13,50,1,32
5,5,2,5,0,2,1,39,1,43,46827,1,67,0,39
4,9,4,6,0,4,0,39,1,65,249676,13,70,1,47
2,15,5,14,1,4,1,39,3,27,161723,10,32,0,39
4,12,5,1,4,4,0,39,2,41,206174,11,10,1,30
5,15,2,10,5,4,1,39,0,27,183882,3,5073,1,34
4,15,2,7,0,2,1,12,2,28,101200,4,46,1,17
2,15,2,1,4,0,1,37,1,28,157666,13,36,0,45
4,13,2,6,3,4,0,39,0,53,211919,10,0,0,40
2,11,6,12,1,4,0,39,0,64,57417,14,10,0,40
2,15,2,0,4,4,1,39,0,41,101871,9,60,0,48
4,2,4,5,0,4,1,39,1,53,34154,3,44,0,39
4,15,2,5,0,4,1,39,2,41,114995,3,5264,1,40
4,6,5,7,4,4,0,39,0,28,215645,10,23,0,39
6,0,2,3,0,4,0,39,0,65,52976,8,33,0,52
4,7,0,13,0,4,0,31,2,41,204236,10,0,0,40
1,9,0,4,0,4,1,39,0,27,99075,8,27,1,40
6,15,0,8,0,4,1,39,3,64,105266,3,5,1,39
4,9,4,8,1,2,1,39,3,65,53951,9,17,0,40
4,2,2,12,4,4,1,26,3,53,170250,13,1,0,14
5,12,2,3,0,4,0,39,1,54,167655,3,34,0,31
6,1,5,7,1,4,1,39,2,65,166224,10,12922,1747,48
0,2,4,6,1,4,1,39,1,53,167995,13,35,0,40
6,11,4,8,0,4,0,39,0,41,98843,14,39,0,53
0,15,2,12,4,4,1,39,1,66,229675,11,5833,0,40
4,9,6,7,4,4,0,39,3,41,39383,10,23,0,31
5,15,2,4,2,3,1,39,2,40,104750,9,80,0,40
4,15,2,8,1,4,1,39,3,27,226910,9,51,0,40
4,15,2,12,3,4,1,39,0,66,193045,10,84,1722,50
2,12,2,10,5,4,1,39,2,28,269918,9,6,1,49
6,15,2,12,4,4,1,39,0,53,103491,10,5584,2,50
2,7,0,0,4,4,1,39,1,28,171808,3,91269,0,54
4,15,2,4,4,4,1,3,0,53,110478,4,84017,0,49
4,15,2,4,4,1,0,21,0,52,53944,10,24,0,40
4,15,2,12,4,4,1,39,0,51,103779,6,62,1,49
4,8,2,8,0,4,1,39,2,66,104666,11,50,1788,15
2,1,2,4,1,4,0,39,3,66,28595,10,56,0,45
4,15,4,1,0,4,1,39,1,27,98195,10,0,0,15
4,8,2,10,1,2,1,14,3,65,214351,4,57,0,50
4,2,2,3,1,4,0,39,1,54,114823,10,55,0,40
7,9,2,13,0,4,0,39,0,53,29045,8,4,1,46
4,15,2,3,3,4,1,39,0,29,178930,3,7,1767,33
4,8,2,7,1,4,0,16,0,66,222899,3,12,1724,40
4,7,4,4,0,4,0,39,3,40,108538,2,12,0,40
4,15,2,3,0,4,1,39,2,64,206626,13,5,1,53
4,15,2,3,0,4,1,39,2,65,168801,13,13183,1,45
6,13,2,14,1,4,1,39,1,42,170377,14,5437,0,15
4,0,2,8,1,4,0,39,0,53,216263,8,37,0,40
5,8,6,4,0,4,0,39,2,67,52949,6,28,1,40
4,9,2,5,0,0,1,39,1,28,44096,10,24,1744,46
4,12,2,4,1,4,1,39,3,53,52142,14,5,0,40
4,15,4,12,3,4,1,39,2,66,124887,13,10,1,40
4,9,2,12,0,4,1,39,2,65,164639,10,40,1,39
4,9,2,14,3,4,1,16,0,28,230930,11,4903,1,40
4,15,2,12,4,4,1,33,0,27,92481,13,4,1,39
4,13,0,3,0,1,1,39,0,66,104928,7,18,0,40
4,15,4,12,5,4,0,39,2,52,201390,11,81,1,31
4,15,2,7,0,4,1,19,0,41,40269,10,9,1,40
1,8,4,10,0,4,1,39,0,41,54161,10,17,1,47
4,15,2,10,1,4,0,39,1,40,169257,10,88582,0,16
4,7,3,4,0,4,1,39,1,54,214866,14,58,1771,40
0,2,2,10,5,4,1,31,1,41,103494,2,12,0,40
0,2,2,11,0,4,1,39,2,27,203604,10,21,1,40
4,15,2,4,0,4,1,39,1,41,174601,10,55,0,31
7,15,0,12,1,2,1,39,2,52,39357,10,13433,0,50
4,5,2,7,5,4,1,38,0,52,106687,14,5336,0,48
0,8,2,12,0,4,1,39,1,28,96017,13,44,0,39
2,15,4,0,1,4,0,39,0,40,215372,10,5399,0,13
4,12,6,4,5,4,0,39,0,29,177562,10,22,1,40
4,9,2,8,0,4,1,39,0,64,215339,10,40,1,39
4,15,0,12,3,4,1,39,0,65,222486,10,12689,0,45
4,7,2,1,0,4,1,39,0,52,57881,8,2,2,40
0,8,4,3,5,4,1,39,3,65,176580,14,51,0,16
4,15,2,8,4,4,1,39,1,63,207828,2,6,0,46
4,12,2,7,4,4,1,39,1,64,192483,13,45,2,14
4,15,2,0,0,4,1,39,0,28,112587,7,78,1,20
0,0,2,3,0,1,0,38,0,65,277106,10,13690,1,46
0,15,0,4,1,4,1,39,3,52,102886,10,49,1756,39
0,15,2,4,3,4,1,39,0,52,45013,10,68,0,46
4,9,4,12,5,4,1,13,3,65,220588,13,11,1763,33
4,8,2,0,0,4,0,39,0,64,100005,10,40,1,29
7,15,2,8,4,4,1,39,0,53,214563,10,13758,1,40
4,9,5,10,0,4,1,39,1,64,170790,13,50,1,48
2,9,4,4,3,4,1,39,3,53,302491,4,28,0,40
4,12,0,7,0,1,1,3,0,52,167127,10,29,0,31
4,15,2,7,4,4,0,2,2,53,102103,4,5243,0,40
4,5,0,1,1,4,1,39,3,27,36150,10,4,1778,40
2,1,6,10,0,4,1,39,0,65,39299,12,42,1,40
2,15,2,14,1,4,1,39,3,65,275110,13,54,0,46
2,9,2,1,1,4,1,39,2,65,108864,6,60,0,49
2,15,2,7,4,4,0,39,0,65,172463,10,5159,0,15
4,15,2,1,1,4,1,39,3,52,211115,10,92396,1,15
2,12,2,1,0,1,0,18,1,28,174053,10,33,1,54
4,15,2,1,1,4,1,39,1,28,165182,8,48,0,40
4,15,3,1,4,4,1,40,0,42,115442,10,22,0,40
6,15,0,4,0,4,0,39,0,65,216833,14,42,1,47
5,0,2,10,4,4,0,39,0,52,35916,8,27,1797,40
6,15,5,12,5,2,0,39,0,52,187869,10,88658,1731,31
2,15,2,3,4,4,1,39,0,41,194349,13,65,1,45
4,15,2,10,1,4,1,39,0,50,177366,7,24,2,40
6,15,2,5,4,4,0,39,0,65,165628,13,17,0,47
4,15,2,11,1,4,1,39,2,62,94886,10,49,1,47
4,15,4,0,4,4,0,39,0,42,179146,10,51,1,46
4,13,2,8,1,4,1,39,3,66,225863,3,51,0,40
6,12,2,12,0,4,0,39,1,28,44090,11,27,1,46
4,2,0,3,0,4,1,39,0,40,186726,10,9,0,39
4,10,4,8,2,4,0,39,3,41,177271,14,2,1727,39
4,15,4,4,3,4,0,39,0,28,94966,2,39,1,30
2,9,2,4,1,4,1,19,1,40,97562,13,30,1778,31
4,11,2,6,3,4,0,34,1,28,104934,9,90010,1762,13
4,7,4,3,0,4,0,39,1,65,212939,11,54,1,40
2,15,2,1,0,4,1,39,0,53,226920,10,26,1,14
4,1,2,4,0,2,0,39,3,53,175171,2,37,0,40
4,15,2,4,0,3,1,39,0,41,107217,4,52,0,40
4,8,2,1,0,4,0,39,0,27,193678,4,45,0,39
4,9,2,4,1,4,1,39,0,53,168284,10,60,0,40
5,15,2,14,1,4,0,39,0,52,273713,9,24,1,17
4,4,2,8,0,4,1,39,0,29,71516,8,66,1805,19
4,12,2,0,5,4,1,39,0,42,175172,7,13200,0,40
4,15,4,5,1,4,1,39,2,41,112697,10,36,0,17
4,8,4,10,1,4,0,39,0,64,162906,10,5429,0,40
4,15,0,4,0,4,1,39,2,41,262926,4,23,0,46
1,13,2,10,2,4,1,39,2,66,112066,13,9,1,40
4,12,0,4,0,4,1,39,2,41,49842,4,26,1,47
1,15,2,7,1,1,0,39,0,64,190812,13,13,1,48
4,3,2,8,0,4,0,39,0,28,167739,14,39,1,40
4,15,0,14,0,0,1,39,1,54,172732,12,3,0,53
6,1,4,14,0,4,1,39,3,41,166020,13,18,1762,46
4,15,2,8,0,4,1,39,1,41,166961,10,47,1742,47
4,1,2,7,1,4,1,39,0,52,203190,4,4,0,46
4,15,2,7,2,4,1,39,0,64,172517,9,33,0,40
4,15,4,14,2,4,1,39,2,28,100798,13,43,1,39
4,0,0,13,1,4,0,39,3,52,183322,10,25,0,43
2,15,2,4,3,2,1,39,0,53,103259,10,5505,1,47
1,12,2,3,0,4,0,39,2,40,299393,10,39,1,46
4,9,6,12,1,4,0,39,1,53,213609,3,37,0,46
4,13,2,10,1,4,1,34,0,65,163215,7,26,0,44
6,12,4,10,4,4,1,39,0,52,47431,4,14,1,40
6,15,2,3,0,4,0,39,0,41,243063,10,33,1,33
4,12,2,8,1,4,1,39,3,40,106751,1,19,1,46
4,13,2,8,1,4,1,39,0,53,258169,10,54,1,47
4,10,2,11,0,4,1,39,0,54,103571,8,5579,1,16
4,15,2,8,1,4,1,39,2,28,205585,13,48,0,52
6,15,2,10,1,4,1,39,1,52,212150,14,25,0,52
4,8,0,1,4,4,0,39,3,63,208535,10,32,1716,45
4,15,2,12,1,4,0,39,2,66,171191,10,21,0,40
4,7,2,12,0,4,1,39,0,28,163435,9,46,0,45
1,15,2,10,1,4,1,26,2,41,97091,14,12,1,40
1,15,2,8,3,4,0,36,1,28,107981,10,32,1,40
1,12,2,7,0,4,1,39,3,64,232416,14,5600,0,50
4,15,2,14,0,4,1,39,1,41,167656,10,14,0,39
4,12,2,0,3,0,1,39,1,28,212935,4,1,0,14
4,2,2,10,1,4,0,26,0,41,46122,10,5691,1,40
6,9,0,7,3,4,1,39,0,28,38223,10,38,0,39
4,15,2,11,3,4,1,39,0,41,226817,10,5,0,40
4,0,0,3,1,4,1,39,3,53,169485,13,33,1,49
2,2,2,10,1,4,1,39,1,65,95244,10,34,0,45
4,15,2,4,3,2,0,39,0,28,111253,13,12,1,33
4,9,4,12,0,4,1,4,0,52,113065,14,5905,1,40
4,9,4,8,0,4,1,39,0,64,295739,10,29,0,18
6,15,6,4,1,4,0,39,2,65,212338,10,52,0,48
4,15,2,12,1,4,0,39,1,27,171033,2,31,0,40
2,0,2,12,0,3,1,30,2,42,107396,10,64,1826,17
4,12,2,8,2,2,0,39,1,28,38326,9,41,1716,13
4,15,2,4,4,2,1,39,0,64,218884,10,5418,0,40
6,15,2,7,3,1,1,39,1,27,241953,10,54,1,39
0,9,0,8,1,4,1,39,0,52,208537,15,34,1,45
0,1,3,12,3,4,0,26,0,28,205804,3,48,0,16
7,13,2,8,4,0,1,24,0,28,203988,14,13,1754,40
5,9,2,14,0,4,0,39,1,28,273710,8,85892,1,40
4,15,2,4,0,0,1,39,2,65,195692,8,55,1,16
4,15,2,1,3,4,1,39,1,42,168265,10,5123,1,32
5,15,2,8,0,4,1,39,1,27,174184,15,13358,1779,17
4,15,2,3,1,4,1,39,3,28,196613,10,22,1791,40
4,15,2,3,0,4,0,39,1,63,190310,13,10,0,9
4,8,4,4,1,4,1,39,1,41,38629,10,46,0,13
4,14,2,7,5,4,1,21,1,41,213517,10,24,0,40
6,15,2,5,0,4,1,23,0,63,225555,10,51,0,16
4,15,4,6,1,1,0,39,0,62,184782,10,9,0,47
4,15,0,14,1,4,0,39,2,28,36750,13,12,2,39
4,1,2,1,5,4,0,39,1,65,112059,10,55,3,45
4,12,2,5,4,4,0,39,1,42,259785,10,13,1,31
4,4,2,10,0,4,0,39,1,28,180872,10,19,0,14
4,9,2,8,1,2,1,39,0,52,107196,10,5770,1,40
4,2,2,3,1,2,1,39,0,41,94203,9,28,1780,32
4,15,6,6,3,4,0,19,0,66,38424,11,33,0,40
4,7,4,0,3,4,0,3,0,63,104569,10,5435,0,49
1,8,2,14,0,0,1,39,1,28,36745,13,3,0,45
6,12,2,3,0,4,1,39,0,28,221112,10,8,2,40
6,12,2,10,4,4,0,39,1,52,265585,9,67,0,45
0,9,0,7,1,4,1,39,0,54,214992,10,34,1,49
4,2,2,4,4,4,1,39,3,53,56293,13,52,1764,40
1,5,2,4,4,4,1,39,1,28,197460,8,53,0,40
4,2,4,4,0,4,0,39,2,41,40427,3,35,0,40
2,15,2,4,1,4,0,39,1,42,218653,10,14118,2,33
4,15,2,4,0,4,0,39,0,52,199618,12,23,1,49
1,15,2,8,4,4,0,39,3,41,187376,8,58,0,39
4,15,4,10,3,4,1,39,1,28,238115,10,12155,2,40
4,15,2,1,0,4,1,39,0,41,215414,10,31,0,51
4,9,0,10,2,4,0,39,0,65,163116,13,64,0,39
4,13,0,3,4,4,0,11,0,64,235824,2,37,0,39
4,15,2,13,4,4,1,39,1,66,207436,13,31,1793,16
4,2,2,4,4,2,0,39,0,63,173207,7,25,0,40
4,15,4,4,2,4,1,39,2,28,247114,1,8,1778,39
7,0,2,10,0,4,1,39,0,28,242674,13,29,1772,48
4,15,2,6,1,4,1,39,0,54,209564,10,38,1762,18
6,11,2,7,1,4,1,39,1,52,219153,2,14734,0,46
6,15,2,10,5,1,1,39,0,28,114682,4,88619,1,40
2,15,2,4,0,4,1,39,1,42,113264,11,43,0,53
4,9,4,4,0,4,1,34,2,67,173893,10,5353,1786,40
4,1,0,6,1,1,0,14,1,41,176335,2,6,1788,39
2,15,2,4,1,1,1,39,0,27,160751,10,62,1,39
4,5,2,3,0,4,1,39,2,65,181774,13,25,1,13
6,15,0,3,1,4,0,39,1,53,47360,10,13188,0,33
4,4,2,10,0,1,0,39,1,41,32092,12,26,0,12
4,9,5,7,3,4,1,39,0,41,42983,10,5531,1,39
0,9,2,10,0,4,1,39,2,28,174996,3,51,1,46
2,12,2,8,5,4,1,39,0,53,100657,14,27,0,45
4,6,2,3,0,4,1,39,2,52,198590,10,99,0,48
4,15,5,3,2,4,1,39,3,63,204140,6,23,1,48
7,9,6,14,0,4,1,39,0,41,278871,8,8,2,13
4,13,0,4,4,2,1,39,0,41,188865,13,12657,0,39
6,4,2,3,0,4,1,39,1,41,159156,10,9,1796,46
2,13,2,5,1,4,1,39,0,42,225925,1,70,0,51
4,15,2,4,4,2,1,39,0,65,172110,10,8,0,34
4,12,2,3,0,4,0,39,0,27,249330,13,17,0,52
6,15,4,4,0,2,1,39,0,53,250018,7,0,0,45
4,4,2,10,5,0,1,20,1,28,196925,13,50,1,40
2,1,2,12,1,4,1,39,0,41,171897,7,49,1,47
4,12,6,8,1,4,1,39,0,41,165054,8,21,0,40
4,15,0,3,5,4,1,39,3,28,356959,10,67,1,40
4,7,2,4,0,4,1,39,0,64,210328,7,68,1,16
4,15,4,14,5,4,0,39,1,28,122508,10,54,1,48
4,15,4,1,4,4,1,39,0,42,46228,3,25,1,17
1,9,0,3,0,4,1,39,0,64,173265,13,31,0,32
4,12,2,5,3,2,0,30,1,63,166961,10,5,1,15
0,15,2,10,3,4,1,39,0,52,100662,10,37,1757,39
4,15,2,1,0,4,1,12,2,28,161701,10,11,0,39
6,9,2,6,1,4,1,39,0,51,39729,12,27,0,39
4,15,2,0,3,3,0,39,0,65,166850,14,31,0,40
4,15,2,10,1,2,1,39,0,41,164495,10,1,0,39
4,15,2,13,2,4,1,39,0,54,213469,10,9,0,17
6,12,6,10,4,4,1,39,1,28,163544,13,35,1776,47
4,15,2,0,0,4,1,39,0,64,98960,10,54,2,31
4,4,4,8,1,4,1,39,3,51,203652,13,35,1752,49
1,9,2,12,0,4,1,39,0,67,226243,8,78,1786,40
4,0,2,4,4,4,0,8,0,65,273903,10,1,1805,50
8,3,2,7,0,4,1,39,1,28,174559,11,3,1,40
4,15,2,3,4,4,0,39,0,41,323950,9,39,1,52
6,15,5,0,4,4,1,39,1,65,232593,4,80,1,40
4,15,2,5,5,4,1,39,0,63,59339,10,1,0,59
4,12,6,10,3,4,1,39,1,28,100329,3,15,1,15
1,8,4,5,1,4,1,39,0,42,47547,10,4937,1,40
4,12,2,4,4,4,0,39,1,66,222925,10,12,1,49
4,15,2,4,0,4,0,39,1,28,104061,7,35,1787,48
2,1,0,2,1,4,0,39,0,27,103112,4,20,0,39
2,15,2,10,0,2,1,39,1,28,45456,3,13445,0,40
4,15,2,0,4,4,1,34,3,65,45923,10,21,1,14
4,13,2,12,4,4,1,8,1,28,227255,3,5416,0,18
2,12,0,8,1,4,1,39,1,41,169772,8,7,0,50
4,2,2,1,3,2,1,39,0,65,171918,14,1,0,40
4,15,2,8,2,4,1,39,2,28,39464,10,32,0,45
4,9,2,8,0,0,0,39,1,41,298256,10,30,1,39
7,15,2,3,1,4,1,39,1,41,169262,9,83130,1798,49
4,7,3,3,0,4,1,39,2,65,97780,9,41,1745,39
4,9,0,10,0,4,1,39,0,52,168507,10,37,0,39
4,12,2,14,1,4,0,39,0,64,43239,4,31,1,31
