workclass,education,marital-status,occupation,relationship,race,sex,native-country,income,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
4.0,11.0,2.0,7.0,5.0,4.0,0.0,39.0,3.0,54.0,174806.0,9.0,0.0,0.0,40.0
1.0,7.0,4.0,8.0,3.0,4.0,1.0,39.0,0.0,22.0,209131.0,12.0,0.0,0.0,20.0
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,3.0,30.0,195447.0,13.0,0.0,0.0,50.0
4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,1.0,28.0,110408.0,9.0,0.0,0.0,45.0
2.0,15.0,2.0,14.0,0.0,4.0,1.0,39.0,0.0,37.0,327120.0,10.0,0.0,0.0,30.0
4.0,11.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,55.0,127014.0,9.0,0.0,0.0,60.0
2.0,11.0,2.0,14.0,0.0,2.0,1.0,39.0,1.0,33.0,177216.0,9.0,0.0,0.0,40.0
4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,19.0,39756.0,10.0,0.0,0.0,15.0
6.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,45.0,220978.0,9.0,0.0,0.0,50.0
4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,36.0,160035.0,10.0,0.0,0.0,55.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,1.0,29.0,168221.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,52.0,29658.0,9.0,0.0,0.0,40.0
4.0,11.0,0.0,7.0,4.0,4.0,1.0,39.0,1.0,37.0,121228.0,9.0,0.0,1726.0,50.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,0.0,36.0,312206.0,9.0,0.0,0.0,40.0
4.0,11.0,0.0,7.0,1.0,4.0,0.0,39.0,0.0,42.0,66118.0,9.0,0.0,0.0,40.0
4.0,15.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,18.0,118376.0,10.0,0.0,0.0,16.0
4.0,8.0,4.0,10.0,1.0,4.0,0.0,39.0,0.0,23.0,325921.0,11.0,0.0,0.0,36.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,33.0,125856.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,0.0,27.0,200733.0,9.0,0.0,0.0,55.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,38.0,204527.0,9.0,0.0,0.0,50.0
4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,23.0,39182.0,9.0,0.0,0.0,40.0
5.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,28.0,31717.0,9.0,0.0,0.0,45.0
4.0,11.0,4.0,7.0,1.0,4.0,0.0,39.0,1.0,23.0,162282.0,9.0,0.0,0.0,40.0
4.0,8.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,65.0,386672.0,11.0,0.0,0.0,15.0
4.0,9.0,4.0,12.0,1.0,4.0,1.0,39.0,0.0,23.0,189017.0,13.0,0.0,0.0,55.0
6.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,40.0,173651.0,10.0,0.0,0.0,45.0
4.0,15.0,4.0,1.0,3.0,4.0,0.0,39.0,1.0,21.0,122048.0,10.0,0.0,0.0,29.0
4.0,11.0,5.0,1.0,1.0,4.0,0.0,39.0,0.0,30.0,159442.0,9.0,0.0,0.0,40.0
1.0,11.0,0.0,1.0,4.0,0.0,0.0,39.0,1.0,36.0,20469.0,9.0,0.0,0.0,40.0
4.0,15.0,0.0,1.0,4.0,4.0,0.0,39.0,0.0,51.0,237729.0,10.0,0.0,0.0,40.0
4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,23.0,95989.0,10.0,0.0,0.0,30.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,0.0,27.0,200733.0,9.0,0.0,0.0,55.0
2.0,11.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,53.0,86600.0,9.0,0.0,0.0,40.0
6.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,39.0,33001.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,50.0,168539.0,9.0,0.0,0.0,40.0
4.0,11.0,4.0,3.0,3.0,4.0,1.0,39.0,1.0,50.0,143804.0,9.0,0.0,0.0,55.0
4.0,11.0,6.0,1.0,4.0,4.0,0.0,39.0,1.0,67.0,192995.0,9.0,6723.0,0.0,40.0
4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,36.0,160035.0,10.0,0.0,0.0,55.0
4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,3.0,46.0,180532.0,13.0,0.0,0.0,50.0
5.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,63.0,222289.0,9.0,0.0,0.0,40.0
0.0,15.0,4.0,0.0,3.0,4.0,1.0,39.0,0.0,20.0,58740.0,10.0,0.0,0.0,15.0
4.0,6.0,4.0,3.0,3.0,4.0,1.0,39.0,0.0,17.0,121287.0,5.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,49.0,157569.0,9.0,0.0,0.0,40.0
4.0,15.0,2.0,1.0,0.0,4.0,1.0,39.0,1.0,34.0,209808.0,10.0,0.0,0.0,40.0
5.0,15.0,0.0,12.0,1.0,4.0,0.0,39.0,1.0,49.0,106169.0,10.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,19.0,168539.0,9.0,0.0,0.0,40.0
4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,47.0,208872.0,10.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,33.0,125856.0,9.0,0.0,0.0,40.0
4.0,8.0,2.0,10.0,0.0,4.0,1.0,39.0,3.0,24.0,196943.0,11.0,0.0,0.0,40.0
4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,2.0,36.0,33394.0,13.0,0.0,1887.0,35.0
4.0,15.0,4.0,3.0,3.0,4.0,1.0,39.0,0.0,20.0,217467.0,10.0,0.0,0.0,40.0
0.0,6.0,0.0,0.0,3.0,0.0,1.0,39.0,0.0,35.0,98989.0,5.0,0.0,0.0,38.0
4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,36.0,415578.0,10.0,0.0,0.0,40.0
4.0,11.0,4.0,1.0,3.0,4.0,0.0,39.0,1.0,19.0,188618.0,9.0,0.0,0.0,24.0
1.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,36.0,67317.0,9.0,0.0,0.0,40.0
4.0,9.0,4.0,8.0,1.0,4.0,1.0,39.0,0.0,25.0,242464.0,13.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,38.0,184655.0,9.0,0.0,1740.0,48.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,2.0,33.0,184901.0,9.0,0.0,0.0,40.0
4.0,15.0,2.0,4.0,5.0,4.0,0.0,39.0,3.0,49.0,116641.0,10.0,15024.0,0.0,35.0
4.0,15.0,4.0,1.0,3.0,4.0,0.0,39.0,0.0,18.0,242615.0,10.0,0.0,0.0,15.0
6.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,45.0,220978.0,9.0,0.0,0.0,50.0
4.0,11.0,2.0,7.0,3.0,4.0,1.0,39.0,0.0,19.0,351802.0,9.0,0.0,0.0,35.0
4.0,15.0,4.0,8.0,1.0,4.0,1.0,39.0,1.0,23.0,235722.0,10.0,0.0,0.0,20.0
4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,48.0,165484.0,10.0,0.0,0.0,65.0
1.0,12.0,0.0,4.0,1.0,4.0,1.0,39.0,3.0,54.0,201127.0,14.0,0.0,0.0,42.0
4.0,11.0,4.0,1.0,3.0,2.0,0.0,39.0,1.0,24.0,131220.0,9.0,0.0,0.0,40.0
7.0,15.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,20.0,334113.0,10.0,0.0,0.0,40.0
2.0,9.0,2.0,1.0,5.0,4.0,0.0,11.0,2.0,36.0,380614.0,13.0,0.0,0.0,35.0
4.0,11.0,4.0,7.0,3.0,4.0,1.0,39.0,1.0,20.0,116830.0,9.0,0.0,0.0,43.0
6.0,9.0,4.0,10.0,3.0,4.0,0.0,39.0,0.0,27.0,153546.0,13.0,0.0,0.0,40.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,1.0,28.0,269317.0,9.0,0.0,0.0,42.0
4.0,11.0,4.0,1.0,3.0,4.0,0.0,39.0,1.0,24.0,251603.0,9.0,0.0,0.0,40.0
4.0,11.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,26.0,104045.0,9.0,0.0,0.0,30.0
4.0,7.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,42.0,235786.0,12.0,0.0,0.0,50.0
4.0,11.0,4.0,11.0,2.0,4.0,1.0,39.0,0.0,25.0,206343.0,9.0,0.0,0.0,40.0
4.0,9.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,27.0,175034.0,13.0,0.0,0.0,40.0
4.0,15.0,2.0,7.0,0.0,4.0,1.0,39.0,3.0,28.0,115677.0,10.0,0.0,1902.0,40.0
7.0,12.0,4.0,4.0,1.0,4.0,1.0,34.0,0.0,27.0,230922.0,14.0,0.0,0.0,40.0
0.0,1.0,4.0,0.0,3.0,2.0,0.0,39.0,0.0,17.0,48751.0,7.0,0.0,0.0,40.0
4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,36.0,191335.0,10.0,0.0,0.0,56.0
4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,21.0,305874.0,10.0,0.0,0.0,54.0
4.0,11.0,4.0,14.0,1.0,2.0,1.0,39.0,1.0,26.0,331806.0,9.0,0.0,0.0,37.0
5.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,3.0,52.0,311259.0,9.0,0.0,0.0,40.0
0.0,15.0,4.0,0.0,3.0,4.0,0.0,39.0,0.0,18.0,276864.0,10.0,0.0,1602.0,20.0
4.0,11.0,4.0,12.0,3.0,4.0,0.0,39.0,0.0,38.0,204756.0,9.0,0.0,0.0,40.0
4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,31.0,127215.0,10.0,0.0,0.0,40.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,2.0,29.0,177413.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,5.0,0.0,4.0,1.0,39.0,3.0,40.0,219869.0,9.0,99999.0,0.0,75.0
6.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,39.0,33001.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,3.0,48.0,148576.0,9.0,0.0,0.0,40.0
6.0,6.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,40.0,155106.0,5.0,0.0,0.0,40.0
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,29.0,194940.0,13.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,38.0,204527.0,9.0,0.0,0.0,50.0
4.0,9.0,2.0,10.0,5.0,2.0,0.0,39.0,3.0,25.0,629900.0,13.0,0.0,0.0,40.0
4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,2.0,36.0,33394.0,13.0,0.0,1887.0,35.0
5.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,3.0,52.0,311259.0,9.0,0.0,0.0,40.0
0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0.0,34.0,55921.0,9.0,0.0,0.0,40.0
2.0,9.0,0.0,10.0,4.0,4.0,0.0,39.0,1.0,46.0,66934.0,13.0,0.0,0.0,45.0
4.0,9.0,4.0,12.0,1.0,4.0,1.0,39.0,1.0,26.0,191803.0,13.0,0.0,0.0,40.0
4.0,11.0,0.0,12.0,1.0,4.0,1.0,39.0,0.0,52.0,186272.0,9.0,0.0,0.0,40.0
0.0,15.0,4.0,0.0,1.0,4.0,0.0,39.0,0.0,18.0,276864.0,10.0,0.0,1602.0,20.0
7.0,11.0,2.0,11.0,0.0,4.0,1.0,39.0,0.0,30.0,112139.0,9.0,0.0,0.0,40.0
4.0,15.0,2.0,3.0,0.0,1.0,1.0,40.0,0.0,45.0,338105.0,10.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,48.0,155664.0,9.0,7688.0,0.0,70.0
4.0,15.0,2.0,3.0,0.0,0.0,1.0,39.0,2.0,41.0,113555.0,10.0,7298.0,0.0,50.0
6.0,15.0,2.0,13.0,0.0,4.0,1.0,39.0,0.0,70.0,303588.0,10.0,0.0,0.0,20.0
6.0,15.0,2.0,8.0,5.0,4.0,0.0,39.0,0.0,27.0,116613.0,10.0,0.0,0.0,50.0
4.0,8.0,2.0,13.0,0.0,4.0,1.0,39.0,2.0,41.0,121718.0,11.0,0.0,1848.0,48.0
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,33.0,169496.0,13.0,0.0,0.0,50.0
4.0,15.0,4.0,4.0,1.0,2.0,1.0,39.0,1.0,24.0,275244.0,10.0,0.0,0.0,35.0
4.0,11.0,4.0,6.0,2.0,2.0,0.0,39.0,0.0,31.0,595000.0,9.0,0.0,0.0,35.0
0.0,15.0,4.0,0.0,3.0,4.0,1.0,39.0,0.0,19.0,48393.0,10.0,0.0,0.0,84.0
4.0,12.0,2.0,4.0,0.0,4.0,1.0,2.0,2.0,33.0,192002.0,14.0,7298.0,0.0,60.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,3.0,48.0,148576.0,9.0,0.0,0.0,40.0
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,3.0,49.0,219611.0,13.0,0.0,0.0,75.0
6.0,11.0,4.0,1.0,3.0,1.0,0.0,39.0,0.0,19.0,73514.0,9.0,0.0,0.0,30.0
4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,3.0,36.0,193815.0,10.0,0.0,0.0,50.0
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,3.0,48.0,162187.0,13.0,0.0,0.0,48.0
1.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,47.0,211123.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,6.0,0.0,2.0,1.0,39.0,0.0,43.0,334946.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,11.0,0.0,4.0,1.0,39.0,2.0,49.0,168211.0,9.0,0.0,0.0,40.0
4.0,15.0,4.0,8.0,3.0,4.0,1.0,39.0,0.0,21.0,191243.0,10.0,0.0,0.0,40.0
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,62.0,153891.0,13.0,0.0,0.0,50.0
4.0,11.0,4.0,1.0,1.0,4.0,1.0,39.0,1.0,27.0,420351.0,9.0,0.0,0.0,45.0
4.0,15.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,18.0,447882.0,10.0,0.0,0.0,20.0
4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,2.0,59.0,175942.0,9.0,0.0,0.0,45.0
4.0,8.0,0.0,11.0,1.0,2.0,1.0,39.0,0.0,46.0,174224.0,11.0,0.0,0.0,40.0
4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0.0,24.0,67804.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,32.0,255004.0,9.0,0.0,0.0,50.0
4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,3.0,43.0,177905.0,10.0,0.0,0.0,40.0
4.0,9.0,4.0,10.0,1.0,4.0,1.0,39.0,0.0,29.0,49087.0,13.0,0.0,0.0,50.0
0.0,9.0,4.0,0.0,1.0,4.0,1.0,39.0,0.0,25.0,321205.0,13.0,4101.0,0.0,35.0
2.0,11.0,0.0,1.0,4.0,4.0,0.0,39.0,0.0,37.0,272471.0,9.0,0.0,0.0,40.0
4.0,11.0,0.0,14.0,1.0,4.0,1.0,39.0,0.0,36.0,105138.0,9.0,0.0,0.0,50.0
4.0,15.0,4.0,14.0,3.0,4.0,0.0,39.0,0.0,20.0,163665.0,10.0,0.0,0.0,17.0
4.0,11.0,4.0,1.0,3.0,4.0,0.0,39.0,0.0,20.0,275190.0,9.0,0.0,0.0,40.0
4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,1.0,43.0,52433.0,10.0,0.0,0.0,70.0
4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,2.0,36.0,185099.0,9.0,0.0,0.0,70.0
5.0,11.0,2.0,8.0,0.0,4.0,1.0,33.0,1.0,35.0,186488.0,9.0,0.0,0.0,50.0
4.0,11.0,0.0,3.0,1.0,4.0,1.0,39.0,0.0,33.0,288825.0,9.0,0.0,2258.0,84.0
4.0,12.0,4.0,10.0,1.0,1.0,0.0,3.0,1.0,37.0,88215.0,14.0,0.0,0.0,40.0
6.0,7.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,29.0,179008.0,12.0,0.0,0.0,50.0
2.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,30.0,40338.0,9.0,0.0,0.0,40.0
4.0,8.0,6.0,10.0,1.0,4.0,0.0,39.0,1.0,57.0,167864.0,11.0,0.0,0.0,40.0
4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,27.0,110931.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,60.0,198727.0,9.0,0.0,0.0,30.0
4.0,8.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,21.0,306967.0,11.0,0.0,0.0,40.0
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,36.0,269318.0,13.0,0.0,0.0,50.0
6.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,39.0,202027.0,15.0,0.0,1977.0,50.0
4.0,10.0,2.0,10.0,0.0,0.0,1.0,39.0,1.0,40.0,36556.0,16.0,0.0,0.0,55.0
1.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,35.0,475324.0,13.0,0.0,0.0,40.0
4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,2.0,25.0,154941.0,13.0,0.0,0.0,40.0
4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,3.0,40.0,155972.0,9.0,7688.0,0.0,55.0
4.0,15.0,4.0,12.0,1.0,4.0,1.0,39.0,1.0,27.0,240172.0,10.0,0.0,0.0,40.0
2.0,9.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,25.0,227886.0,13.0,0.0,0.0,40.0
4.0,15.0,4.0,14.0,3.0,4.0,0.0,39.0,0.0,20.0,163665.0,10.0,0.0,0.0,17.0
4.0,11.0,2.0,6.0,0.0,2.0,1.0,39.0,0.0,43.0,334946.0,9.0,0.0,0.0,40.0
4.0,11.0,4.0,1.0,3.0,4.0,0.0,39.0,1.0,17.0,41865.0,9.0,0.0,0.0,5.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,37.0,206951.0,9.0,0.0,0.0,40.0
4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,2.0,25.0,154941.0,13.0,0.0,0.0,40.0
4.0,15.0,4.0,12.0,1.0,4.0,1.0,39.0,0.0,27.0,85625.0,10.0,0.0,0.0,20.0
5.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,32.0,99309.0,9.0,0.0,0.0,40.0
4.0,9.0,4.0,4.0,3.0,4.0,1.0,39.0,1.0,36.0,195148.0,13.0,0.0,0.0,40.0
2.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,3.0,41.0,223410.0,13.0,7688.0,0.0,40.0
4.0,0.0,4.0,8.0,4.0,4.0,0.0,29.0,0.0,49.0,200949.0,6.0,0.0,0.0,38.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,50.0,168539.0,9.0,0.0,0.0,40.0
8.0,5.0,6.0,5.0,4.0,4.0,0.0,39.0,0.0,65.0,27012.0,4.0,0.0,0.0,50.0
2.0,15.0,2.0,11.0,0.0,4.0,1.0,39.0,2.0,42.0,194417.0,10.0,0.0,0.0,40.0
7.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,3.0,56.0,270859.0,13.0,0.0,1902.0,48.0
5.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,0.0,47.0,188610.0,9.0,0.0,0.0,48.0
2.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,45.0,334039.0,10.0,0.0,0.0,40.0
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,3.0,49.0,447554.0,13.0,7688.0,0.0,40.0
4.0,11.0,4.0,1.0,3.0,4.0,1.0,39.0,0.0,22.0,239612.0,9.0,0.0,0.0,20.0
4.0,11.0,4.0,12.0,1.0,4.0,1.0,39.0,0.0,23.0,189203.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,1.0,56.0,373216.0,9.0,0.0,0.0,48.0
4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,27.0,110931.0,9.0,0.0,0.0,40.0
4.0,7.0,4.0,10.0,1.0,4.0,0.0,39.0,2.0,29.0,236436.0,12.0,8614.0,0.0,40.0
1.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,47.0,211123.0,9.0,0.0,0.0,40.0
4.0,15.0,4.0,10.0,1.0,4.0,1.0,39.0,0.0,20.0,49179.0,10.0,0.0,0.0,35.0
6.0,11.0,2.0,3.0,0.0,4.0,1.0,2.0,3.0,49.0,36601.0,9.0,0.0,0.0,40.0
4.0,15.0,0.0,1.0,1.0,1.0,0.0,39.0,0.0,44.0,121781.0,10.0,0.0,0.0,37.0
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,49.0,148549.0,13.0,0.0,1902.0,50.0
7.0,11.0,2.0,1.0,5.0,4.0,0.0,39.0,0.0,37.0,126708.0,9.0,0.0,0.0,60.0
1.0,7.0,4.0,1.0,1.0,4.0,1.0,39.0,0.0,34.0,143766.0,12.0,0.0,0.0,40.0
4.0,9.0,2.0,4.0,5.0,4.0,0.0,39.0,3.0,36.0,275338.0,13.0,0.0,0.0,40.0
6.0,11.0,4.0,3.0,3.0,4.0,1.0,39.0,1.0,28.0,180928.0,9.0,0.0,0.0,40.0
4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,2.0,36.0,33394.0,13.0,0.0,1887.0,35.0
4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,63.0,275034.0,13.0,0.0,1740.0,35.0
7.0,12.0,4.0,10.0,1.0,4.0,1.0,39.0,1.0,27.0,38353.0,14.0,0.0,0.0,40.0
4.0,11.0,2.0,12.0,5.0,4.0,0.0,39.0,0.0,27.0,191822.0,9.0,0.0,0.0,50.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,1.0,28.0,269317.0,9.0,0.0,0.0,42.0
6.0,7.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,29.0,179008.0,12.0,0.0,0.0,50.0
4.0,9.0,4.0,1.0,1.0,4.0,1.0,39.0,0.0,24.0,140001.0,13.0,0.0,0.0,40.0
4.0,11.0,4.0,1.0,3.0,4.0,0.0,39.0,1.0,24.0,251603.0,9.0,0.0,0.0,40.0
