workclass,education,marital-status,occupation,relationship,race,sex,native-country,income,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
4,11,4,3,4,4,1,39,0,67,494510,12,0,17,40
6,15,4,1,3,1,0,39,0,62,236111,6,48,4,38
4,9,4,12,1,4,0,39,2,44,229971,6,165,31,37
4,10,2,12,0,4,1,39,3,20,674734,7,634,10,39
0,15,0,10,0,4,1,39,1,32,113707,14,0,17,39
6,11,2,3,4,4,1,6,1,28,321537,10,412,0,38
2,14,2,4,1,4,0,39,2,79,189641,9,0,43,39
4,14,2,3,0,4,1,39,2,19,295571,16,0,19,39
6,7,4,5,1,2,0,39,0,37,201542,9,12631,3,30
4,9,0,3,2,4,1,39,1,37,268713,10,0,32,29
4,3,2,9,0,4,0,39,0,40,256947,9,0,18,40
4,15,2,6,0,4,1,39,0,40,396564,9,0,6,40
4,9,2,4,1,4,0,39,0,35,333333,9,0,44,43
2,7,4,12,5,4,1,39,1,77,247961,10,1107,39,21
4,9,2,1,5,4,0,0,1,23,433748,10,0,0,40
4,5,4,7,3,4,0,39,0,38,231897,13,0,27,66
7,11,4,8,0,3,1,39,0,36,164021,3,99999,19,13
4,9,6,10,3,4,1,39,0,51,266318,12,7534,17,49
4,9,4,10,1,4,1,39,1,22,257988,13,57,39,11
4,9,4,12,1,4,0,39,0,35,321798,9,0,26,39
5,11,4,1,3,4,0,39,0,18,147227,9,699,3,40
6,10,4,3,5,4,1,39,1,57,136112,15,373,31,3
1,1,2,7,1,4,1,39,2,47,198111,9,0,29,32
4,15,2,1,0,4,1,39,1,52,266361,6,228,11,56
4,12,2,8,0,4,0,39,0,24,237224,10,7812,0,38
2,10,4,1,3,4,1,39,0,32,477398,9,425,36,39
4,4,6,1,3,4,1,39,1,47,219320,10,0,1,46
6,5,2,9,3,4,1,39,2,37,338776,9,0,9,39
6,15,2,10,0,1,1,39,0,43,181885,9,0,9,40
0,9,2,10,0,2,0,3,1,60,234258,13,0,40,48
6,11,2,0,3,4,1,39,2,47,511172,8,996,9,40
0,0,0,0,0,4,1,5,2,17,523568,6,6042,1,39
5,11,4,6,0,4,1,39,1,58,154417,13,488,36,38
4,8,2,14,5,4,1,39,0,33,399676,6,391,0,39
4,15,4,12,0,4,1,39,0,25,225457,10,84,3,50
5,12,4,7,0,4,1,39,0,26,257340,9,873,29,36
4,15,4,4,1,4,1,39,0,76,291167,11,191,27,40
0,11,4,4,0,4,1,39,1,40,259566,9,141,43,35
2,8,4,1,2,4,0,16,2,42,207082,9,738,21,30
4,1,2,14,1,4,0,39,0,50,333744,9,0,31,45
0,8,2,8,3,4,0,39,3,32,182600,4,2003,14,3
4,8,3,8,3,4,1,20,0,64,98303,12,136,1,40
6,11,4,14,1,4,0,39,2,35,89615,13,47,36,25
4,2,0,3,0,4,1,39,0,24,273431,9,0,30,40
4,9,4,7,1,4,0,7,3,44,64333,7,99999,25,39
4,14,2,14,1,4,1,39,1,28,185032,9,0,0,45
4,0,2,3,2,2,0,39,0,22,119197,1,332,41,37
4,0,0,8,0,4,1,39,0,18,248260,10,0,21,42
4,11,0,1,0,4,0,39,0,22,191321,5,646,15,38
2,2,2,4,1,1,1,39,0,33,437939,5,0,14,38
6,4,0,12,1,4,1,39,0,39,195051,16,5243,0,40
6,7,0,12,1,1,0,37,1,34,198705,6,38,10,27
4,9,0,1,3,2,0,39,2,19,158935,4,0,2,39
1,15,0,4,3,4,1,39,0,58,484223,7,1022,29,40
0,9,0,12,1,4,0,39,0,29,167683,9,0,14,39
4,5,4,7,2,2,1,39,0,29,273072,16,448,30,40
4,15,2,8,4,4,1,39,0,59,294981,11,375,23,45
0,15,0,7,3,4,1,39,2,49,322258,9,903,0,28
4,8,0,12,1,4,0,39,0,36,387910,11,0,12,43
5,15,2,14,0,4,0,39,1,49,677398,9,149,7,38
1,8,2,10,0,4,1,39,2,50,225000,14,171,12,14
4,8,4,8,0,4,0,39,0,31,677398,9,736,5,38
5,9,2,10,0,4,1,39,2,18,83575,14,255,23,31
4,9,3,12,0,4,0,30,0,17,208102,9,475,12,49
4,8,4,1,0,4,1,39,3,62,457359,9,4965,33,41
4,14,4,10,2,4,1,39,3,20,140004,4,3560,6,40
6,0,4,4,4,4,0,39,1,26,192419,9,300,17,38
2,1,4,7,1,4,1,39,0,17,248768,9,8,39,39
5,11,4,12,3,4,0,39,0,44,205873,11,0,38,12
7,11,4,6,0,2,0,39,0,54,173805,9,446,41,39
4,9,0,8,0,4,1,39,3,64,327426,13,338,0,30
6,12,4,3,0,4,1,39,0,46,360739,13,0,16,44
4,15,4,10,0,0,0,27,0,80,266393,4,552,31,39
6,0,2,7,4,4,1,39,1,37,294042,3,722,3,38
4,9,0,1,4,4,1,39,1,35,197862,9,289,13,39
5,15,2,14,1,4,0,3,0,24,209617,8,5191,2415,29
1,15,2,7,0,4,1,39,1,32,677398,9,0,0,39
4,4,2,8,0,4,1,39,2,71,208541,9,101,2415,40
4,9,2,1,4,4,1,39,3,45,190062,9,667,21,38
0,15,5,3,3,4,1,39,0,32,155985,13,0,22,41
4,9,0,5,3,4,0,39,2,38,198318,6,353,18,39
4,9,4,7,1,4,0,39,1,21,171933,9,310,21,38
4,12,4,4,5,4,0,39,0,24,190870,9,0,45,41
4,15,4,8,3,1,0,39,0,33,209160,8,0,0,40
4,0,2,5,1,4,1,39,2,27,232536,9,0,13,17
2,15,2,10,1,1,1,39,1,83,301389,16,0,20,40
2,1,4,0,0,4,1,39,0,17,297763,9,0,18,39
2,9,4,1,3,4,0,24,0,57,196756,10,0,33,45
1,8,0,3,5,4,0,30,0,20,206336,15,34469,34,40
5,9,2,7,4,1,1,39,1,30,290432,10,0,11,39
4,12,2,8,2,4,1,39,1,17,476808,10,268,33,39
6,15,2,4,0,4,0,39,0,67,272303,9,466,5,27
6,15,4,12,0,4,0,39,2,51,151342,16,0,40,40
0,12,2,0,4,4,1,2,1,52,297015,16,10586,15,14
4,11,2,10,4,4,1,39,1,58,102188,9,0,27,40
4,8,2,3,4,4,1,39,2,55,198829,4,738,2,21
5,15,2,3,4,4,0,39,1,64,202492,9,818,21,6
0,15,4,0,1,4,1,39,2,23,453388,12,0,0,22
4,5,4,4,0,1,0,39,1,36,306014,9,0,9,43
6,11,2,10,1,2,0,39,1,19,261476,9,0,15,44
4,1,0,8,3,4,1,39,0,23,239488,10,13539,19,38
4,15,2,1,1,4,0,39,0,70,219405,10,220,2,42
4,0,2,4,4,4,1,39,2,31,166411,9,0,16,26
4,10,2,0,3,4,0,13,0,20,86762,14,0,43,46
0,11,0,7,0,4,1,26,0,26,162309,9,264,24,40
4,8,0,0,1,4,1,39,1,26,316807,2,171,8,39
6,5,4,14,0,4,0,39,0,32,182541,7,19376,0,21
4,12,5,7,4,1,0,39,0,27,224073,13,316,8,24
4,6,4,4,0,4,1,3,0,34,240588,5,0,23,52
4,12,5,4,0,0,0,39,3,60,200551,9,0,21,15
2,15,4,10,1,4,0,39,3,23,152501,9,0,15,38
4,11,2,1,1,4,1,39,2,67,266167,13,0,13,23
6,15,0,1,5,2,0,39,1,58,72010,11,10632,5,13
4,2,2,8,1,4,0,39,0,30,129849,7,0,15,49
4,9,4,1,1,4,1,39,0,57,195530,15,0,29,60
4,5,4,7,0,4,1,39,2,33,269012,10,521,29,44
4,11,0,8,4,4,0,39,0,24,185524,10,261,40,41
4,7,2,1,4,4,1,39,0,39,94330,12,721,6,44
4,11,4,0,1,4,1,39,0,50,262117,9,202,15,8
4,8,4,8,4,3,0,0,0,21,144699,9,242,1,45
5,10,5,10,3,4,1,39,2,43,58309,13,311,33,38
4,7,5,7,0,4,1,39,1,33,242973,10,704,31,40
0,15,4,10,3,2,1,39,0,34,230425,8,0,40,39
4,15,0,1,4,4,0,39,3,17,80542,11,288,38,40
7,13,4,8,0,0,0,39,1,79,677398,5,0,25,37
4,9,5,10,3,4,1,39,3,70,247881,2,1086,5,38
4,15,2,1,4,4,0,10,3,46,70279,7,0,25,22
4,11,2,5,1,4,0,39,3,90,256891,13,0,26,35
4,9,4,8,1,4,0,39,0,44,566296,9,0,0,40
4,15,0,1,1,4,0,11,0,24,175638,13,0,23,43
4,11,4,4,1,4,1,39,0,70,201012,16,0,21,38
1,15,4,10,5,4,0,39,0,23,210078,9,99999,17,46
4,12,2,3,0,4,1,39,1,17,288846,9,878,0,38
4,6,4,4,1,0,0,39,0,83,666934,6,0,41,21
2,11,0,10,1,4,1,39,0,23,120702,10,391,26,62
4,6,6,6,3,4,0,39,0,51,215164,6,515,27,12
4,7,5,4,4,2,1,39,0,22,228652,1,0,10,39
4,9,4,4,4,1,1,39,1,41,124593,9,359,16,8
8,15,2,12,0,4,1,39,1,34,214934,10,213,38,38
1,15,5,1,1,0,1,39,1,17,217269,13,0,20,59
4,8,4,7,1,4,0,39,0,51,43620,10,0,17,39
4,10,2,12,0,4,1,39,3,41,289528,13,7,20,3
4,12,4,7,3,4,1,39,2,17,456480,9,0,19,38
6,11,2,8,0,2,1,39,2,28,63701,9,845,30,39
4,6,2,7,3,4,1,26,1,38,195444,7,11,28,38
5,2,4,12,3,4,1,16,1,19,309047,13,0,20,3
4,11,2,3,0,4,1,39,2,24,298704,6,2768,24,39
2,9,5,0,0,4,0,39,1,37,230399,6,0,23,39
6,10,2,5,0,4,0,39,0,31,92002,10,412,32,39
6,9,2,6,4,4,0,39,0,20,180352,8,67,5,40
7,0,2,9,0,4,1,39,2,23,269472,10,7030,4,40
4,15,4,10,0,4,1,39,0,35,354531,10,0,16,19
6,15,2,0,4,4,1,39,2,21,307351,9,172,0,3
4,8,0,7,2,4,0,39,1,48,240902,9,0,31,39
4,11,0,14,1,4,1,39,3,29,246043,13,479,30,11
6,11,2,8,1,4,1,11,2,17,260231,9,974,3,40
4,15,2,13,2,4,0,1,2,17,138321,8,299,18,45
0,9,4,4,1,4,0,39,0,36,59079,5,0,20,39
2,10,0,4,0,4,1,39,0,47,433150,14,0,0,43
4,4,2,1,0,4,0,27,1,34,157769,9,0,19,15
4,15,2,4,3,4,0,39,3,42,182682,9,97,6,31
2,15,4,10,0,4,1,39,0,26,677398,6,0,3,31
4,14,4,6,4,2,0,39,0,34,199642,8,10885,4,39
0,9,4,10,1,4,1,39,1,22,275608,10,0,4,39
4,15,2,13,0,4,1,11,3,33,146343,7,0,25,38
4,15,0,4,3,1,1,39,0,21,159104,7,0,39,39
6,11,4,13,1,4,1,39,0,17,210486,12,0,30,40
4,9,2,0,0,4,1,39,0,51,300213,10,115,27,40
6,11,5,3,1,2,0,33,0,53,123044,16,846,42,40
0,6,4,7,0,4,1,39,1,26,194194,9,278,25,38
6,15,6,1,1,4,1,39,1,36,270605,10,835,28,39
1,9,4,1,0,4,1,39,1,56,280581,10,0,35,39
4,9,2,12,0,4,1,39,1,75,139788,2,0,39,40
4,14,4,7,3,1,1,39,3,47,197366,13,83,10,41
4,4,4,12,4,4,1,39,0,55,20469,10,0,19,40
4,3,0,14,3,4,0,13,0,28,677398,9,0,34,41
4,8,0,10,0,4,0,39,0,50,369351,9,52,24,40
4,9,4,10,0,4,0,39,0,32,363371,5,0,14,40
6,9,5,4,0,1,1,39,1,28,264870,5,344,24,11
4,11,4,8,3,4,1,0,2,32,233584,10,143,16,39
4,9,2,12,4,4,1,39,0,23,92604,9,55288,26,50
7,12,2,10,0,4,1,39,2,40,556510,10,0,33,11
2,9,2,3,1,2,1,39,3,43,371209,7,475,0,20
4,15,6,12,3,4,1,39,0,30,270198,14,415,2223,39
6,9,2,5,0,4,0,39,2,53,153304,10,312,2,13
4,12,4,8,1,4,1,39,3,47,378982,15,941,0,26
4,5,0,0,1,4,1,39,0,17,355624,13,0,33,39
1,15,0,8,0,4,1,39,1,27,187778,9,0,1327,50
5,11,4,11,4,4,1,39,0,17,265472,9,305,0,30
1,15,4,10,2,4,1,39,0,17,160629,9,0,31,39
4,1,2,7,0,4,1,39,1,56,241714,7,0,5,44
4,7,0,7,0,2,1,39,0,24,182892,9,0,28,39
4,15,2,6,0,4,0,39,1,30,20469,9,0,25,40
2,14,2,11,4,2,1,26,1,27,191328,16,1048,22,14
6,10,4,8,4,4,1,39,0,17,250794,14,0,0,44
2,15,6,1,1,1,1,39,1,31,180746,9,46,2415,40
6,7,2,13,1,2,1,39,0,25,226803,9,235,23,54
4,5,2,8,0,4,1,39,0,80,207487,10,0,41,39
4,4,0,4,1,1,0,39,0,39,243328,9,0,25,41
2,11,0,10,5,4,1,39,0,21,150601,16,0,45,3
4,11,2,7,0,4,1,39,1,44,273869,15,488,16,51
4,15,2,3,1,4,0,39,0,17,446405,13,0,19,43
4,3,4,1,3,4,0,39,0,17,157205,9,763,9,23
4,1,4,3,4,4,1,39,3,41,312278,2,1101,27,39
4,5,4,0,1,1,1,39,2,22,208680,10,0,0,48
0,15,4,4,0,0,0,39,1,54,253415,6,0,4,40
5,9,2,4,3,4,0,20,1,72,276643,9,99999,5,41
4,0,4,4,1,4,1,39,1,35,245471,15,0,31,40
4,12,4,8,4,4,1,39,1,41,161202,9,254,27,38
4,15,2,1,0,4,1,39,1,29,259570,7,31,37,39
4,15,2,4,3,2,1,39,1,28,170565,7,0,22,41
2,15,0,0,4,4,0,14,0,25,243283,10,532,41,38
4,15,0,4,4,4,1,39,0,35,251376,9,5164,35,40
5,1,4,1,0,4,1,39,0,47,168860,6,431,6,38
4,9,0,1,4,4,0,39,3,26,197017,13,257,0,4
2,5,4,7,1,4,1,39,0,49,272957,9,0,33,39
4,15,4,10,1,4,0,39,0,17,677398,13,734,12,39
4,9,0,8,0,4,0,39,2,51,215689,5,868,21,17
2,9,2,10,0,3,1,14,0,47,677398,7,0,1521,40
4,12,2,3,0,4,0,39,0,76,20469,14,208,31,40
6,11,4,1,4,4,1,39,3,46,490675,13,481,21,41
0,10,2,8,4,2,1,39,0,40,153779,9,24912,37,39
1,11,0,10,0,4,1,26,2,27,213613,16,198,0,41
0,1,6,1,0,1,1,39,0,17,257108,5,945,3,39
6,15,2,7,0,4,0,39,1,38,230145,6,228,14,41
4,11,2,12,0,4,0,39,0,56,247014,10,5987,32,27
4,15,0,4,1,4,0,26,2,28,268837,8,0,5,50
6,11,5,5,3,4,1,39,2,58,20469,8,469,36,39
6,2,4,3,1,4,0,39,0,26,154899,9,459,37,40
4,15,2,14,5,4,1,16,3,17,231761,9,0,27,38
2,4,4,11,4,4,0,36,3,30,314702,12,7939,5,39
4,12,2,10,0,4,1,39,2,61,112952,5,716,22,3
4,15,4,3,4,4,1,39,0,78,211018,10,0,0,36
4,15,4,0,1,2,1,39,0,54,247953,10,0,40,38
