workclass,education,marital-status,occupation,relationship,race,sex,native-country,income,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
4,9,2,10,0,4,1,39,2,28,195571,13,46,4,39
4,9,2,4,0,4,1,39,0,38,117090,10,50,1,41
4,11,2,8,0,4,1,39,0,32,95891,9,0,4,41
4,9,2,4,1,4,0,39,0,43,133230,13,0,0,39
4,11,4,1,1,4,1,39,0,36,88781,9,0,2,41
4,11,2,3,0,4,1,39,0,35,144905,9,93,3,40
4,9,2,10,0,4,1,39,2,37,60267,13,52,1,40
4,15,2,1,1,4,1,39,0,29,120339,10,0,2,40
4,11,4,8,3,4,1,39,0,21,22780,9,0,0,40
4,15,4,8,1,4,1,39,0,36,168622,10,0,3,40
4,15,2,4,0,4,1,39,0,42,108869,10,0,0,40
4,9,4,12,3,4,0,39,0,28,63769,13,101,0,27
4,11,2,4,0,4,1,39,0,33,107306,9,166,0,41
4,11,4,1,1,4,1,39,0,30,53085,9,0,1,40
4,11,2,3,1,4,1,39,0,35,185685,9,49,3,40
4,15,4,8,1,4,1,39,0,19,201549,10,23,1,40
4,9,4,1,1,4,0,39,0,38,118666,13,0,1,40
4,0,4,10,1,4,1,39,0,22,67886,6,0,0,40
4,15,0,10,1,4,0,39,0,56,20469,10,2,0,39
4,9,2,4,0,4,1,39,0,30,116214,13,25,0,39
4,9,2,4,0,4,1,39,0,25,81003,13,0,2,40
4,11,2,4,0,4,1,39,2,45,89053,9,19,0,40
4,9,4,4,1,4,0,39,0,39,123830,13,57,0,41
4,8,2,4,0,4,1,39,0,35,146953,11,119,1,40
4,8,2,4,1,4,1,39,0,38,148103,11,130,1,40
4,0,4,8,1,4,0,39,0,20,227506,6,69,0,40
4,15,2,3,0,4,1,39,0,41,63064,10,89,4,40
4,11,4,8,1,4,1,39,0,36,186917,9,16,2,41
4,15,2,12,0,4,1,39,0,29,87237,10,116,0,40
4,12,2,10,0,4,1,39,2,36,110279,14,53,2,40
4,11,2,3,1,4,1,39,0,50,109364,9,0,0,40
4,15,4,12,3,4,1,39,0,17,29079,10,7,0,40
4,15,4,1,1,4,0,39,0,29,109441,10,44,0,40
4,11,2,7,0,4,1,39,0,32,188384,9,89,4,40
4,15,2,3,0,4,1,39,0,22,92508,10,44,4,40
4,15,2,3,0,4,1,39,0,50,77627,10,100,1,40
4,15,0,1,1,4,0,39,0,42,88540,10,41,0,40
4,15,4,8,3,4,1,39,0,28,165741,10,143,0,39
4,11,2,3,0,4,1,39,0,44,152021,9,146,0,40
4,15,4,8,1,4,1,39,0,40,44808,10,0,1,39
4,9,2,10,0,4,1,39,0,36,95748,10,203,0,40
4,11,4,8,1,4,0,39,0,25,79749,9,38,0,16
4,11,2,3,0,4,1,39,0,41,167166,9,97,0,40
4,11,4,7,3,4,1,39,0,21,247125,9,0,0,40
4,15,4,8,1,4,1,39,0,22,103923,10,0,0,18
4,11,2,5,0,4,1,39,0,59,25889,9,0,0,41
4,9,4,10,3,4,1,39,0,35,159496,13,87,1,40
4,11,4,12,1,4,1,39,0,34,141526,10,0,3,40
4,9,4,10,1,4,0,39,0,25,112988,13,0,1,40
4,15,0,1,1,4,0,39,0,27,109106,10,0,0,40
4,11,2,12,1,4,1,39,0,41,20469,9,14,0,40
4,11,2,10,0,4,1,39,2,49,49347,9,58,2,40
4,15,0,1,1,4,0,39,0,50,41999,10,0,0,40
4,11,4,8,1,4,1,39,0,28,293924,9,49,0,39
4,9,4,10,1,4,0,39,0,45,81836,13,0,0,40
4,11,4,8,3,4,0,39,0,27,86088,9,0,1,40
4,11,2,10,0,4,1,39,0,37,22266,9,8,0,40
4,15,2,12,1,4,1,39,0,23,46136,10,0,1,39
4,15,4,12,3,4,1,39,0,19,103644,10,0,0,40
4,9,2,10,1,4,0,39,0,40,118167,13,0,3,40
4,9,2,4,0,4,1,39,0,37,63374,13,4,1,40
4,11,4,8,3,4,1,39,0,30,275555,9,69,0,22
4,15,4,8,3,4,1,39,0,34,400367,7,0,0,18
4,11,2,3,0,4,1,39,0,40,95318,9,0,1,40
4,11,4,8,1,4,1,39,0,20,128972,9,37,0,41
4,15,4,8,1,4,1,39,0,19,218069,10,0,0,40
4,15,2,4,0,4,1,39,2,65,20469,10,0,0,40
4,7,2,10,0,4,1,39,2,26,412488,12,0,1,40
4,15,2,4,0,4,1,39,0,35,99610,10,0,0,40
4,15,4,1,1,4,0,39,0,26,58252,10,0,0,40
4,11,2,3,0,4,1,39,0,26,82161,9,0,0,40
4,9,2,10,0,4,1,39,0,33,357136,13,0,1,40
4,15,4,12,1,4,1,39,0,26,159297,10,190,0,40
4,15,4,1,1,4,0,39,0,39,124541,10,0,3,40
4,11,4,8,3,4,1,39,0,28,91380,9,51,1,40
4,15,2,4,0,4,1,39,0,43,65005,10,66,0,40
4,9,2,4,0,4,1,39,2,35,82032,13,41,5,40
4,15,2,3,0,4,1,39,0,33,102069,10,78,1,40
4,9,2,4,0,4,1,39,0,26,89708,13,0,1,40
4,11,4,8,1,4,1,39,0,25,46931,9,0,1,40
4,1,4,8,3,4,1,39,0,17,384655,7,0,0,39
4,8,2,4,0,4,1,39,0,33,243769,11,0,0,40
4,11,4,8,1,4,1,39,0,23,177651,9,0,0,40
4,11,2,3,0,4,1,39,0,26,102610,9,0,1,40
4,11,4,8,1,4,0,39,0,29,130652,9,0,1,40
4,11,2,12,0,4,1,39,0,26,162126,9,0,1,40
4,15,2,3,0,4,1,39,0,20,97016,10,0,0,39
4,11,2,3,0,4,1,39,0,32,121702,9,0,0,40
4,15,2,4,0,4,1,39,0,31,87557,10,0,0,39
4,15,4,10,1,4,0,39,0,33,93572,10,14,0,40
4,15,2,1,0,4,1,39,0,55,106752,10,0,4,40
4,15,4,12,3,4,1,39,0,37,87702,10,0,0,40
4,15,2,3,0,4,1,39,0,44,61924,10,62,3,40
4,15,2,4,0,4,1,39,0,39,146583,10,79,0,41
4,11,0,1,1,4,1,39,0,33,114030,9,58,3,41
4,11,4,12,1,4,1,39,0,34,56076,10,0,1,39
4,11,0,1,1,4,1,39,0,50,20469,9,0,0,40
4,9,4,10,1,4,1,39,0,25,136260,13,0,0,39
4,11,2,3,0,4,1,39,0,32,111074,9,62,1,40
4,11,4,8,4,4,0,39,0,24,99006,9,56,2,40
4,11,4,8,1,4,1,39,0,34,179144,9,47,0,40
4,8,2,4,0,4,1,39,0,35,147987,11,27,2,39
4,9,2,10,1,4,1,39,0,40,73276,13,121,2,40
4,9,4,10,1,4,1,39,0,26,103529,13,93,0,40
4,11,4,1,1,4,1,39,0,52,52657,9,0,0,41
4,8,2,4,0,4,1,39,2,39,175334,11,37,0,40
4,15,2,4,0,4,1,39,0,31,100610,10,0,0,40
4,11,4,7,3,4,1,39,0,21,202559,9,0,3,40
4,9,4,10,1,4,1,39,0,19,108847,13,0,2,40
4,9,4,10,1,4,1,39,0,35,105187,13,0,0,40
4,9,4,10,1,4,0,39,0,38,108798,13,0,0,41
4,8,0,10,1,4,0,39,0,53,127295,11,0,0,40
4,15,4,12,1,4,1,39,0,23,114470,10,45,0,40
4,9,2,4,0,4,1,39,2,36,106280,13,0,2,40
4,11,2,3,0,4,1,39,0,44,96907,9,0,0,39
4,9,4,10,1,4,0,39,0,34,136707,13,0,0,40
4,7,4,10,1,4,0,39,0,37,298741,12,0,0,39
4,15,4,12,3,4,1,39,0,17,104552,10,33,0,39
4,9,2,12,0,4,1,39,0,25,85793,13,0,1,40
4,11,4,1,1,4,0,39,0,18,86314,9,32,1,40
4,11,2,3,0,4,1,39,0,44,56852,9,0,0,39
4,15,2,8,1,4,1,39,0,37,174080,10,0,1,40
4,15,2,3,0,4,1,39,0,43,84683,10,126,0,40
4,9,2,4,0,4,1,39,2,31,111936,13,0,3,40
4,15,2,3,0,4,1,39,0,23,142015,10,50,0,40
4,9,4,10,1,4,1,39,0,25,82621,13,46,1,40
4,15,0,1,1,4,0,39,0,53,96478,10,0,0,41
4,15,4,8,3,4,1,39,0,20,134850,10,32,0,40
4,15,4,1,1,4,1,39,0,17,42522,10,2,2,40
4,9,4,10,1,4,0,39,0,32,20469,13,0,1,40
4,15,4,8,3,4,1,39,0,19,87209,10,31,0,40
4,11,2,3,0,4,1,39,0,40,93748,9,0,0,41
4,15,2,3,0,4,1,39,0,21,69575,10,28,2,41
4,9,2,4,0,4,1,39,2,62,128407,13,72,1,41
4,15,2,12,0,4,1,39,2,33,72043,10,0,0,58
4,11,2,3,0,4,1,39,0,46,115411,9,0,0,40
4,15,2,4,0,4,1,39,0,25,20469,10,32,1,40
4,11,4,8,1,4,0,39,0,17,93415,9,11,0,40
4,15,2,12,0,4,1,39,0,55,52378,10,186,1,40
4,11,2,10,0,4,1,39,0,57,68714,9,101,0,40
4,15,2,3,0,4,1,39,0,39,20469,10,0,0,39
4,11,4,8,3,4,1,39,0,17,254755,9,0,0,18
4,11,2,3,0,4,1,39,0,35,112223,9,0,1,39
4,11,4,8,1,4,1,39,0,24,76137,9,0,1,40
4,15,0,1,1,4,0,39,0,32,98727,10,95,0,40
4,15,2,4,0,4,1,39,0,43,22751,10,178,1,40
4,15,2,3,0,4,1,39,0,51,72251,10,32,3,39
4,15,4,1,1,4,0,39,0,32,138425,10,0,0,22
4,11,2,3,0,4,1,39,0,41,121588,9,0,0,40
4,15,2,4,0,4,1,39,0,49,136899,10,0,4,40
4,11,2,8,1,4,1,39,0,40,63124,9,44,1,41
4,15,2,1,1,4,1,39,0,24,32444,10,22,0,40
4,15,4,8,1,4,1,39,0,28,157928,10,117,0,39
4,11,2,3,0,4,1,39,0,26,135998,9,1,3,40
4,11,2,10,1,4,1,39,0,38,136046,9,0,1,39
4,11,4,8,1,4,1,39,0,28,151060,9,49,4,39
4,9,2,10,1,4,1,39,0,29,81789,13,64,0,41
4,15,2,3,0,4,1,39,0,22,209623,10,0,1,40
4,15,4,12,0,4,1,39,0,17,481155,10,43,0,40
4,11,2,3,0,4,1,39,0,28,206945,9,0,1,40
4,11,2,3,0,4,1,39,0,49,91802,9,120,3,40
4,15,2,10,1,4,0,39,0,44,114904,10,0,0,40
4,11,2,3,0,4,1,39,0,26,132093,9,0,0,40
4,15,0,1,1,4,0,39,0,50,70537,10,0,1,40
4,15,4,12,3,4,1,39,0,18,23332,10,74,4,40
4,11,2,3,0,4,1,39,0,34,135869,9,0,2,40
4,15,4,1,1,4,0,39,0,22,75596,10,85,0,40
4,11,4,8,1,4,1,39,0,18,162572,9,0,1,40
4,15,4,1,1,4,0,39,0,20,126490,10,21,0,40
4,9,4,10,1,4,1,39,0,30,92588,13,0,1,39
4,4,4,10,1,4,1,39,0,32,60708,12,0,0,40
4,8,0,10,1,4,0,39,0,45,79797,11,0,1,40
4,15,4,1,1,4,0,39,0,19,112894,10,0,0,39
4,11,2,3,1,4,1,39,0,34,117645,9,86,0,40
4,11,2,3,0,4,1,39,0,31,137064,9,0,0,40
4,11,0,1,1,4,0,39,0,46,111341,9,0,0,40
4,9,4,10,1,4,1,39,0,22,103359,13,4,0,40
4,11,2,3,0,4,1,39,2,41,232357,9,45,0,40
4,11,2,8,1,4,1,39,0,55,32980,9,39,0,39
4,9,2,10,0,4,1,39,2,47,24114,13,0,0,39
4,9,4,10,1,4,0,39,0,36,61858,13,0,2,41
4,15,2,3,0,4,1,39,0,35,139132,10,20,3,41
4,9,4,10,1,4,1,39,0,29,20469,13,0,2,41
4,11,2,3,0,4,1,39,0,38,102821,9,163,3,40
4,11,4,7,3,4,1,39,0,17,144887,9,0,3,39
4,11,0,1,4,4,0,39,0,39,20469,9,0,1,40
4,11,4,8,1,4,1,39,0,43,69969,9,41,1,39
4,11,0,1,1,4,0,39,0,35,109428,9,6,4,40
4,9,2,10,0,4,1,39,2,34,76234,13,0,0,39
4,15,2,4,0,4,1,39,0,29,168591,10,22,3,41
4,15,2,12,0,4,1,39,0,27,110001,10,82,1,40
4,15,4,12,0,4,1,39,0,22,97273,10,52,1,41
4,11,2,3,1,4,1,39,0,39,96471,9,27,1,41
4,9,2,4,0,4,1,39,2,59,71534,13,44,0,61
4,11,4,7,3,4,1,39,0,20,97508,9,94,1,40
4,15,0,1,1,4,0,39,0,25,76804,10,5,0,39
4,15,2,4,0,4,1,39,0,53,129655,10,66,0,40
4,15,4,12,1,4,1,39,0,22,73852,10,0,1,40
4,9,2,4,1,4,1,39,0,26,120962,13,38,1,40
4,9,2,10,0,4,1,39,2,50,48014,13,0,1,40
4,7,2,4,0,4,1,39,2,73,98736,13,2,2,47
4,8,2,1,1,4,0,39,0,38,94995,11,41,0,41
4,15,4,1,1,4,0,39,0,22,119489,10,6,1,40
4,11,2,3,0,4,1,39,0,29,131594,9,0,0,40
4,15,2,4,0,4,1,39,2,45,117477,10,0,1,44
4,11,2,3,0,4,1,39,0,26,84074,9,0,1,39
4,11,2,1,1,4,1,39,0,25,121275,9,118,0,39
4,15,2,3,0,4,1,39,0,51,110044,10,0,0,40
4,15,0,1,1,4,0,39,0,25,109160,10,0,0,41
4,15,4,8,3,4,1,39,0,20,152790,10,89,0,40
4,11,4,8,1,4,1,39,0,29,51623,9,0,1,41
4,9,2,10,0,4,1,39,0,29,120680,13,2,0,40
4,9,2,10,1,4,1,39,0,35,96729,13,103,0,40
4,9,4,10,1,4,1,39,0,36,120497,13,0,0,40
4,9,2,10,0,4,1,39,0,37,124020,13,0,0,40
4,15,2,3,0,4,1,39,0,55,66167,10,95,0,41
4,15,2,3,1,4,1,39,0,28,88143,10,73,2,41
4,15,4,1,1,4,0,39,0,24,171974,10,168,0,39
4,9,4,10,1,4,1,39,0,25,229797,11,0,0,40
4,9,2,4,0,4,1,39,0,31,114191,13,65,0,41
4,9,2,10,0,4,1,39,2,52,50307,13,0,0,40
4,9,2,10,1,4,1,39,2,32,56898,13,72,0,40
4,9,4,10,1,4,1,39,0,33,83854,13,179,2,40
4,11,4,8,3,4,1,39,0,28,58769,9,105,2,40
4,9,4,10,1,4,0,39,0,25,76047,13,7,0,40
4,11,4,1,1,4,1,39,0,29,88800,9,0,0,40
4,15,0,1,1,4,0,39,0,38,88186,10,0,0,40
4,11,2,3,0,4,1,39,0,32,61790,9,0,4,39
4,15,0,10,1,4,0,39,0,55,89893,10,0,0,40
4,15,4,12,1,4,1,39,0,21,90873,10,0,2,40
4,11,2,3,0,4,1,39,0,28,161548,9,45,0,41
4,1,4,12,3,4,1,39,0,21,167278,7,0,1,40
4,11,4,8,3,4,1,39,0,22,153255,9,0,0,39
4,15,2,4,0,4,1,39,0,48,82813,10,95,2,40
4,8,2,4,0,4,1,39,0,45,159028,11,0,1,40
4,15,4,12,3,4,1,39,0,22,125843,10,0,0,39
4,11,4,8,1,4,0,39,0,23,85999,9,40,5,40
4,11,0,1,1,4,1,39,0,22,52353,9,65,0,40
4,9,2,10,0,4,1,39,2,35,119609,13,15,0,40
4,9,2,4,0,4,1,39,2,40,335293,13,172,1,40
4,11,2,3,0,4,1,39,0,36,72155,9,0,2,40
4,15,0,1,1,4,0,39,0,25,119421,10,0,4,40
4,15,2,3,0,4,1,39,0,50,35914,10,0,0,40
4,11,2,8,0,4,1,39,0,37,340889,9,0,0,40
4,15,2,4,0,4,1,39,0,53,106281,10,22,0,41
4,9,4,4,1,4,1,39,0,38,132421,13,64,1,40
4,9,2,4,0,4,1,39,2,52,74591,13,129,2,40
4,11,4,1,1,4,1,39,0,23,65063,9,0,0,40
4,7,4,8,1,4,1,39,0,21,232647,7,8,0,40
4,11,2,3,0,4,1,39,0,31,130751,9,0,0,40
4,11,0,1,1,4,0,39,0,50,62428,9,23,0,40
4,11,4,1,4,4,0,39,0,21,94920,9,99,2,40
4,15,4,1,1,4,1,39,0,21,96261,10,0,0,40
4,15,4,12,1,4,1,39,0,23,219227,10,0,0,40
4,15,2,4,0,4,1,39,0,22,281187,10,0,2,40
4,11,4,8,3,4,1,39,0,24,105078,9,0,3,39
4,15,4,12,3,4,1,39,0,25,20469,10,40,0,40
4,11,4,8,3,4,1,39,0,27,201153,9,0,0,12
4,9,4,10,1,4,0,39,0,26,120776,13,47,1,40
4,15,2,3,0,4,1,39,0,21,143531,10,13,0,40
4,9,2,10,0,4,1,39,2,33,159598,13,0,0,40
4,15,4,1,1,4,0,39,0,41,92804,10,0,0,40
4,15,4,1,1,4,0,39,0,20,142122,10,87,1,40
4,0,4,10,1,4,1,39,0,22,272241,6,0,1,40
4,1,4,8,3,4,0,39,0,19,359341,7,0,0,40
4,15,4,12,1,4,1,39,0,34,147712,10,60,0,40
4,11,4,3,1,4,1,39,0,34,165132,9,6,0,41
4,15,4,10,1,4,1,39,0,22,224210,10,15,0,40
4,15,2,3,0,4,1,39,0,46,122558,10,0,0,40
4,11,2,3,1,4,1,39,0,26,75172,9,0,4,40
4,11,2,10,0,4,1,39,0,41,352575,9,170,0,41
4,15,2,4,1,4,0,39,0,38,66479,10,5,0,40
4,9,4,10,1,4,1,39,0,28,112254,13,0,2,39
4,9,4,10,1,4,1,39,0,28,178166,13,84,0,40
4,11,0,1,1,4,0,39,0,58,72342,9,0,2,39
4,11,4,7,1,4,1,39,0,30,339922,9,3,2,40
4,9,4,10,1,4,1,39,0,36,77659,13,26,0,40
4,15,4,4,1,4,1,39,0,31,120300,10,0,0,40
4,9,4,10,1,4,0,39,0,20,164581,13,0,0,40
4,15,2,12,0,4,1,39,0,25,32931,10,105,1,40
4,9,2,10,0,4,1,39,0,40,135116,13,43,0,40
4,11,4,8,1,4,1,39,0,24,145860,9,23,3,40
4,15,2,3,0,4,1,39,0,34,91143,10,0,0,39
4,15,2,12,0,4,1,39,0,23,70033,10,120,4,41
4,15,2,4,0,4,1,39,0,25,161579,10,0,4,40
4,15,4,1,3,4,1,39,0,21,134828,10,65,0,40
4,11,4,8,1,4,0,39,0,41,124315,9,0,0,40
4,11,4,1,1,4,0,39,0,25,55514,9,0,0,40
4,9,0,10,1,4,0,39,0,33,60731,13,0,0,40
4,11,4,8,1,4,1,39,0,40,146483,9,0,0,39
4,9,4,10,1,4,0,39,0,33,98027,13,0,0,39
4,9,2,10,0,4,1,39,2,30,46089,13,64,3,40
4,11,2,3,1,4,1,39,0,40,82800,9,0,0,40
4,9,2,10,0,4,1,39,2,46,122727,13,66,0,40
4,15,0,1,1,4,0,39,0,32,100032,10,0,0,40
4,9,0,10,1,4,0,39,0,44,95482,13,0,0,40
4,11,0,1,1,4,1,39,0,47,64133,9,0,0,40
4,9,2,10,0,4,1,39,0,37,97072,13,0,0,40
4,11,4,8,1,4,0,39,0,31,138486,9,0,0,40
4,15,2,4,0,4,1,39,0,27,131635,10,0,1,40
4,1,4,8,0,4,1,39,0,31,431590,12,45,2,40
4,8,2,4,1,4,0,39,0,36,118014,11,0,2,40
4,9,2,10,1,4,1,39,2,31,161809,13,25,0,40
4,15,0,10,1,4,0,39,0,44,90209,10,88,0,40
4,11,0,1,1,4,0,39,0,44,66301,9,77,0,40
4,9,2,4,0,4,1,39,0,44,175953,13,0,1,40
4,15,4,4,1,4,1,39,0,23,88509,10,26,0,39
4,9,2,4,0,4,1,39,0,33,189441,13,31,0,39
4,11,2,3,0,4,1,39,2,40,119562,9,27,0,41
4,11,0,8,4,4,0,39,0,40,81939,9,0,0,40
4,15,2,4,0,4,1,39,0,40,63947,10,0,0,41
4,15,2,4,0,4,1,39,0,35,20469,10,83,1,40
4,11,2,3,0,4,1,39,0,33,177630,9,0,2,39
4,15,2,3,0,4,1,39,0,54,72873,10,0,0,40
4,15,0,1,1,4,0,39,0,31,108820,10,67,0,40
4,11,4,12,3,4,1,39,0,22,95923,9,0,0,39
4,15,4,12,1,4,1,39,0,22,20469,10,47,0,27
4,8,0,10,1,4,0,39,0,47,209659,11,0,0,39
4,12,4,10,1,4,0,39,0,33,35864,14,43,0,40
4,7,2,4,0,4,1,39,2,46,77464,12,8,0,40
4,9,2,4,0,4,1,39,0,26,59961,13,14,1,40
4,9,2,10,0,4,1,39,2,36,80069,13,0,0,40
4,7,2,10,0,4,1,39,0,35,62823,12,0,1,40
4,11,2,3,0,4,1,39,0,32,73149,9,39,0,39
4,9,4,10,1,4,1,39,0,30,278568,13,72,1,40
4,15,2,1,1,4,1,39,0,40,66201,10,0,1,40
4,9,2,4,0,4,1,39,2,42,48809,13,37,2,41
4,11,2,3,0,4,1,39,0,44,121347,9,38,0,40
4,15,2,10,1,4,1,39,0,38,157870,10,0,0,40
4,11,0,8,1,4,1,39,0,38,173437,9,100,0,40
4,8,2,10,0,4,1,39,2,30,358334,12,78,2,40
4,15,4,12,1,4,1,39,0,22,24636,10,18,0,40
4,15,4,12,3,4,1,39,0,17,229940,10,0,0,40
4,14,2,10,0,4,1,39,2,32,64029,15,0,0,40
4,15,4,8,3,4,0,39,0,21,81528,10,32,0,19
4,15,4,8,1,4,0,39,0,21,230229,9,45,2,40
4,15,4,12,3,4,1,39,0,19,128529,10,0,0,40
4,11,4,3,1,4,1,39,0,21,87386,9,73,0,40
4,15,0,1,1,4,0,39,0,74,107760,10,103,0,40
4,11,2,3,0,4,1,39,0,44,74272,9,100,0,40
4,11,4,3,3,4,1,39,0,24,83235,9,0,0,41
4,15,0,1,1,4,0,39,0,24,70528,10,17,1,40
4,15,0,1,1,4,0,39,0,51,72435,10,63,2,40
4,9,2,10,0,4,1,39,2,38,91221,13,17,2,40
4,9,2,10,1,4,0,39,0,46,132779,13,30,0,39
4,11,4,1,1,4,0,39,0,22,108025,9,68,0,40
4,9,0,10,1,4,0,39,0,46,69758,13,0,0,40
4,11,4,8,1,4,1,39,0,29,112057,9,0,0,40
4,11,2,3,0,4,1,39,0,35,143929,9,103,0,40
4,7,2,10,0,4,1,39,2,40,190941,13,84,0,41
4,15,2,4,0,4,1,39,2,51,59890,10,123,0,40
4,9,0,10,1,4,0,39,0,39,61157,13,0,0,40
4,11,2,3,0,4,1,39,0,24,84363,9,0,2,40
4,15,0,1,1,4,0,39,0,28,58595,10,43,2,40
4,15,4,1,1,4,0,39,0,21,28803,10,0,0,40
4,8,4,1,1,4,0,39,0,35,73453,9,0,0,40
4,11,0,1,1,4,1,39,0,29,173280,9,0,2,40
4,15,4,8,1,4,0,39,0,24,168307,10,0,4,40
4,15,4,1,1,4,1,39,0,28,121345,10,0,0,40
4,11,4,8,3,4,1,39,0,25,72448,9,0,0,40
4,11,4,1,1,4,0,39,0,25,83465,9,18,2,40
4,9,4,10,1,4,1,39,0,18,294737,13,0,0,40
4,15,2,4,0,4,1,39,0,40,140015,10,0,0,40
4,11,4,8,4,4,0,39,0,19,129909,9,0,0,40
4,11,2,8,1,4,1,39,0,41,161994,9,0,1,40
4,11,0,1,1,4,0,39,0,59,73610,9,0,2,40
4,15,2,1,1,4,0,39,0,17,79809,10,0,2,40
4,11,4,8,3,4,0,39,0,25,146232,9,0,0,39
4,11,2,3,0,4,1,39,0,32,279284,9,57,1,40
4,15,4,8,1,4,1,39,0,17,147861,9,0,1,40
4,11,4,8,3,4,0,39,0,21,125840,9,74,0,39
4,15,4,12,3,4,1,39,0,18,117674,10,0,0,40
4,9,2,4,0,4,1,39,2,23,161756,13,0,0,40
4,9,2,10,0,4,1,39,2,30,60105,14,50,0,39
4,11,2,3,0,4,1,39,0,48,20469,9,55,0,40
4,15,2,4,0,4,1,39,0,27,80356,10,10,5,40
4,15,2,3,0,4,1,39,0,50,124053,10,10,2,40
4,9,2,4,0,4,1,39,2,59,29115,13,141,0,39
4,15,4,12,1,4,1,39,0,26,53025,10,0,0,40
4,11,2,3,0,4,1,39,0,40,127484,9,137,0,40
4,15,4,1,1,4,1,39,0,30,138888,10,56,0,40
4,11,4,8,1,4,1,39,0,28,314249,9,0,1,40
4,9,2,10,0,4,1,39,0,23,135212,13,0,2,39
4,11,2,3,0,4,1,39,2,41,20469,9,44,0,40
