workclass,education,marital-status,occupation,relationship,race,sex,native-country,income,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
4.0,15.0,2.0,14.0,0.0,4.0,1.0,39.0,1.0,39.0,141379.0,10.0,0.0,0.0,50.0
5.0,11.0,4.0,4.0,3.0,4.0,1.0,39.0,1.0,23.0,281237.0,9.0,0.0,0.0,40.0
2.0,9.0,4.0,10.0,1.0,4.0,1.0,39.0,0.0,33.0,59611.0,13.0,0.0,0.0,30.0
4.0,12.0,4.0,10.0,3.0,4.0,0.0,39.0,0.0,19.0,108637.0,14.0,0.0,0.0,40.0
4.0,9.0,4.0,10.0,4.0,4.0,0.0,39.0,0.0,24.0,143804.0,13.0,0.0,0.0,40.0
4.0,15.0,4.0,4.0,1.0,4.0,1.0,39.0,0.0,25.0,495179.0,10.0,0.0,0.0,90.0
4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,49.0,160843.0,9.0,0.0,0.0,45.0
4.0,11.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,39.0,203583.0,9.0,0.0,0.0,10.0
4.0,15.0,4.0,12.0,1.0,4.0,1.0,39.0,0.0,26.0,258761.0,10.0,0.0,0.0,15.0
4.0,11.0,4.0,14.0,1.0,4.0,0.0,39.0,0.0,45.0,183710.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,49.0,203588.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,58.0,82466.0,9.0,0.0,0.0,35.0
4.0,15.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,24.0,120461.0,10.0,0.0,0.0,40.0
4.0,9.0,4.0,8.0,1.0,4.0,0.0,39.0,0.0,23.0,83812.0,13.0,0.0,0.0,20.0
4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,3.0,54.0,155972.0,9.0,0.0,0.0,70.0
4.0,15.0,4.0,14.0,1.0,4.0,1.0,39.0,0.0,35.0,151540.0,10.0,0.0,0.0,45.0
4.0,15.0,2.0,14.0,0.0,4.0,1.0,39.0,0.0,55.0,140001.0,10.0,0.0,0.0,40.0
4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,41.0,185636.0,10.0,0.0,0.0,32.0
4.0,6.0,4.0,7.0,1.0,4.0,0.0,39.0,0.0,22.0,203761.0,5.0,0.0,0.0,40.0
4.0,9.0,2.0,10.0,5.0,4.0,1.0,39.0,1.0,47.0,122085.0,13.0,0.0,0.0,50.0
4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,49.0,256671.0,9.0,0.0,0.0,40.0
4.0,10.0,4.0,8.0,3.0,4.0,1.0,39.0,1.0,25.0,144778.0,16.0,0.0,0.0,40.0
5.0,9.0,0.0,10.0,4.0,4.0,0.0,39.0,0.0,41.0,177526.0,13.0,0.0,0.0,40.0
4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,46.0,174839.0,10.0,0.0,0.0,65.0
4.0,12.0,2.0,10.0,0.0,2.0,1.0,39.0,2.0,22.0,251603.0,14.0,0.0,0.0,40.0
4.0,15.0,4.0,8.0,1.0,4.0,0.0,39.0,1.0,17.0,175859.0,10.0,0.0,0.0,40.0
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,47.0,143360.0,13.0,0.0,0.0,30.0
4.0,11.0,4.0,4.0,3.0,4.0,0.0,39.0,1.0,41.0,236431.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,59.0,51662.0,9.0,0.0,0.0,40.0
4.0,15.0,6.0,1.0,1.0,4.0,1.0,39.0,1.0,62.0,203761.0,10.0,0.0,0.0,74.0
5.0,9.0,4.0,12.0,1.0,4.0,0.0,39.0,1.0,30.0,288731.0,13.0,0.0,0.0,50.0
4.0,11.0,4.0,7.0,4.0,4.0,0.0,39.0,1.0,17.0,29557.0,9.0,0.0,0.0,40.0
6.0,15.0,0.0,4.0,4.0,4.0,1.0,39.0,0.0,25.0,109928.0,10.0,0.0,0.0,40.0
4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,2.0,27.0,167815.0,13.0,0.0,0.0,50.0
4.0,9.0,4.0,4.0,4.0,4.0,0.0,39.0,0.0,24.0,175469.0,13.0,0.0,0.0,40.0
4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,1.0,36.0,72922.0,9.0,0.0,0.0,55.0
4.0,15.0,4.0,4.0,3.0,4.0,0.0,39.0,1.0,34.0,116927.0,10.0,0.0,0.0,40.0
4.0,15.0,4.0,4.0,3.0,4.0,0.0,39.0,0.0,18.0,118714.0,10.0,0.0,0.0,54.0
4.0,11.0,4.0,3.0,1.0,4.0,0.0,39.0,0.0,61.0,162910.0,9.0,0.0,0.0,40.0
6.0,15.0,2.0,5.0,0.0,2.0,1.0,39.0,0.0,49.0,361888.0,10.0,0.0,0.0,40.0
6.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,1.0,28.0,182318.0,9.0,0.0,0.0,40.0
6.0,15.0,0.0,12.0,1.0,4.0,0.0,39.0,1.0,48.0,49148.0,10.0,0.0,0.0,50.0
2.0,6.0,2.0,3.0,5.0,4.0,0.0,39.0,0.0,51.0,183910.0,5.0,0.0,0.0,50.0
4.0,15.0,0.0,1.0,1.0,4.0,1.0,39.0,1.0,46.0,185588.0,10.0,0.0,0.0,40.0
4.0,9.0,4.0,4.0,3.0,4.0,0.0,39.0,2.0,37.0,223725.0,13.0,0.0,0.0,24.0
4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,2.0,24.0,251603.0,9.0,0.0,0.0,38.0
4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,23.0,97793.0,10.0,0.0,0.0,40.0
0.0,15.0,2.0,0.0,0.0,4.0,1.0,39.0,1.0,20.0,172510.0,10.0,0.0,0.0,35.0
4.0,11.0,2.0,8.0,5.0,4.0,0.0,39.0,0.0,46.0,97562.0,9.0,0.0,0.0,45.0
4.0,4.0,0.0,8.0,3.0,4.0,1.0,39.0,0.0,41.0,180625.0,3.0,0.0,0.0,40.0
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,46.0,24562.0,13.0,0.0,0.0,40.0
0.0,15.0,4.0,0.0,1.0,4.0,0.0,39.0,0.0,17.0,315640.0,10.0,3818.0,0.0,40.0
4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,2.0,36.0,121050.0,9.0,0.0,0.0,43.0
4.0,11.0,4.0,1.0,3.0,4.0,1.0,39.0,0.0,23.0,212780.0,9.0,0.0,0.0,40.0
7.0,15.0,4.0,10.0,3.0,4.0,0.0,39.0,0.0,30.0,248739.0,10.0,0.0,0.0,35.0
4.0,11.0,4.0,1.0,3.0,4.0,0.0,39.0,1.0,22.0,122562.0,9.0,0.0,0.0,47.0
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,29.0,46645.0,13.0,0.0,0.0,35.0
6.0,15.0,0.0,10.0,4.0,4.0,1.0,39.0,0.0,46.0,212465.0,10.0,0.0,0.0,72.0
4.0,15.0,0.0,8.0,4.0,4.0,0.0,39.0,0.0,31.0,120518.0,10.0,0.0,0.0,30.0
2.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,53.0,86600.0,13.0,0.0,0.0,50.0
4.0,9.0,2.0,14.0,0.0,4.0,1.0,39.0,0.0,44.0,123718.0,13.0,0.0,0.0,9.0
2.0,8.0,4.0,10.0,1.0,4.0,1.0,39.0,0.0,22.0,191841.0,11.0,0.0,0.0,40.0
6.0,9.0,4.0,10.0,1.0,4.0,0.0,39.0,0.0,30.0,342053.0,13.0,0.0,0.0,40.0
4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,33.0,255543.0,9.0,0.0,0.0,45.0
4.0,11.0,2.0,8.0,0.0,4.0,1.0,39.0,1.0,26.0,240124.0,9.0,0.0,0.0,72.0
4.0,8.0,2.0,12.0,0.0,2.0,1.0,39.0,2.0,26.0,129009.0,11.0,0.0,0.0,32.0
4.0,15.0,4.0,11.0,1.0,4.0,0.0,39.0,1.0,24.0,263574.0,10.0,0.0,0.0,16.0
4.0,2.0,2.0,1.0,5.0,4.0,0.0,39.0,0.0,37.0,36186.0,8.0,0.0,0.0,20.0
4.0,15.0,4.0,3.0,1.0,4.0,0.0,39.0,1.0,24.0,72924.0,10.0,0.0,0.0,30.0
4.0,15.0,4.0,7.0,3.0,4.0,1.0,39.0,0.0,42.0,228238.0,10.0,0.0,0.0,40.0
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,3.0,34.0,175070.0,13.0,0.0,0.0,40.0
4.0,11.0,4.0,13.0,1.0,4.0,0.0,39.0,0.0,19.0,121718.0,9.0,0.0,1902.0,40.0
4.0,11.0,4.0,12.0,1.0,4.0,1.0,39.0,0.0,21.0,232615.0,9.0,0.0,0.0,40.0
4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,2.0,42.0,203761.0,10.0,0.0,0.0,40.0
4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,48.0,98350.0,10.0,0.0,0.0,38.0
4.0,1.0,4.0,12.0,4.0,4.0,0.0,39.0,0.0,34.0,36556.0,7.0,0.0,0.0,15.0
2.0,15.0,2.0,6.0,1.0,4.0,0.0,39.0,3.0,47.0,160724.0,10.0,99999.0,0.0,48.0
6.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,3.0,37.0,191822.0,14.0,7688.0,0.0,60.0
4.0,11.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,29.0,236831.0,9.0,0.0,0.0,50.0
4.0,11.0,4.0,3.0,1.0,4.0,1.0,39.0,1.0,38.0,203761.0,9.0,0.0,0.0,45.0
4.0,11.0,0.0,8.0,4.0,4.0,0.0,39.0,0.0,18.0,143804.0,9.0,0.0,0.0,16.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,37.0,131484.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,12.0,5.0,4.0,0.0,39.0,0.0,22.0,257250.0,9.0,0.0,0.0,40.0
4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,2.0,44.0,105813.0,10.0,0.0,0.0,35.0
4.0,11.0,6.0,1.0,4.0,4.0,0.0,39.0,1.0,57.0,26781.0,9.0,0.0,0.0,45.0
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,30.0,172730.0,13.0,0.0,0.0,40.0
4.0,11.0,4.0,12.0,3.0,4.0,0.0,39.0,0.0,29.0,132486.0,9.0,0.0,0.0,40.0
4.0,11.0,6.0,8.0,4.0,4.0,0.0,39.0,1.0,45.0,166210.0,9.0,0.0,0.0,65.0
4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,1.0,23.0,69955.0,10.0,0.0,0.0,48.0
7.0,9.0,4.0,7.0,1.0,2.0,0.0,39.0,2.0,29.0,4960.0,13.0,0.0,0.0,45.0
4.0,15.0,4.0,4.0,4.0,4.0,0.0,39.0,0.0,20.0,113514.0,10.0,0.0,0.0,35.0
4.0,11.0,4.0,8.0,3.0,4.0,0.0,39.0,0.0,30.0,323639.0,9.0,0.0,0.0,40.0
4.0,11.0,4.0,4.0,1.0,4.0,1.0,39.0,0.0,29.0,219835.0,9.0,0.0,0.0,38.0
4.0,15.0,2.0,6.0,0.0,4.0,1.0,39.0,1.0,43.0,205844.0,10.0,0.0,0.0,17.0
0.0,9.0,2.0,0.0,0.0,4.0,1.0,39.0,0.0,24.0,126616.0,13.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,26.0,303942.0,9.0,0.0,0.0,40.0
4.0,15.0,0.0,10.0,1.0,4.0,0.0,39.0,0.0,47.0,143804.0,10.0,0.0,0.0,50.0
4.0,15.0,2.0,14.0,0.0,4.0,1.0,39.0,0.0,53.0,258339.0,10.0,0.0,0.0,40.0
4.0,1.0,0.0,8.0,1.0,4.0,1.0,39.0,0.0,37.0,93566.0,7.0,0.0,0.0,40.0
2.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,0.0,60.0,338611.0,10.0,0.0,0.0,40.0
4.0,11.0,2.0,10.0,0.0,4.0,1.0,39.0,3.0,49.0,379940.0,9.0,0.0,0.0,48.0
4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,39.0,174839.0,10.0,0.0,0.0,40.0
4.0,11.0,0.0,8.0,4.0,4.0,0.0,39.0,0.0,55.0,338711.0,9.0,0.0,0.0,40.0
4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,39.0,138975.0,13.0,0.0,0.0,40.0
6.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,17.0,286750.0,9.0,0.0,0.0,40.0
4.0,15.0,0.0,10.0,4.0,4.0,0.0,39.0,0.0,17.0,108862.0,10.0,0.0,0.0,40.0
4.0,15.0,2.0,5.0,0.0,4.0,1.0,39.0,0.0,59.0,45644.0,10.0,0.0,0.0,50.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,2.0,20.0,167501.0,9.0,0.0,0.0,40.0
2.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,40.0,183800.0,13.0,0.0,0.0,40.0
4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,1.0,51.0,257750.0,10.0,0.0,0.0,50.0
4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,1.0,30.0,240925.0,9.0,0.0,0.0,45.0
4.0,9.0,4.0,7.0,3.0,4.0,1.0,39.0,2.0,27.0,111030.0,13.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,44.0,204461.0,9.0,0.0,0.0,45.0
4.0,11.0,4.0,1.0,3.0,4.0,0.0,39.0,1.0,36.0,212780.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,1.0,51.0,109813.0,9.0,0.0,0.0,84.0
4.0,15.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,33.0,195277.0,10.0,0.0,0.0,16.0
6.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,32.0,85319.0,9.0,0.0,0.0,50.0
4.0,11.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,23.0,36751.0,9.0,0.0,0.0,40.0
4.0,2.0,4.0,12.0,3.0,4.0,1.0,39.0,0.0,34.0,160544.0,8.0,0.0,0.0,40.0
4.0,11.0,0.0,7.0,1.0,4.0,0.0,39.0,0.0,55.0,113401.0,9.0,0.0,0.0,40.0
2.0,11.0,4.0,3.0,3.0,4.0,1.0,39.0,0.0,21.0,158294.0,9.0,0.0,0.0,45.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,3.0,70.0,235317.0,9.0,0.0,0.0,35.0
4.0,11.0,4.0,4.0,1.0,4.0,1.0,39.0,1.0,41.0,49275.0,9.0,0.0,0.0,40.0
4.0,15.0,2.0,7.0,0.0,4.0,1.0,39.0,1.0,49.0,546390.0,10.0,0.0,0.0,40.0
4.0,7.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,49.0,232552.0,12.0,0.0,0.0,40.0
6.0,7.0,4.0,12.0,4.0,4.0,0.0,39.0,1.0,36.0,263700.0,12.0,0.0,0.0,24.0
4.0,11.0,2.0,13.0,0.0,4.0,1.0,39.0,0.0,52.0,185730.0,9.0,0.0,0.0,15.0
4.0,11.0,4.0,1.0,1.0,4.0,1.0,39.0,0.0,39.0,131532.0,9.0,0.0,0.0,40.0
4.0,11.0,0.0,5.0,1.0,4.0,1.0,39.0,0.0,42.0,108945.0,9.0,0.0,0.0,42.0
2.0,15.0,4.0,10.0,3.0,4.0,1.0,39.0,2.0,34.0,214323.0,10.0,0.0,0.0,30.0
4.0,11.0,4.0,12.0,1.0,4.0,0.0,39.0,0.0,37.0,109421.0,9.0,0.0,0.0,25.0
4.0,11.0,4.0,8.0,1.0,4.0,1.0,39.0,0.0,26.0,97562.0,9.0,0.0,0.0,30.0
4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,57.0,46645.0,9.0,0.0,0.0,60.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,29.0,251603.0,9.0,0.0,0.0,40.0
4.0,1.0,2.0,12.0,0.0,4.0,0.0,39.0,0.0,52.0,669324.0,7.0,0.0,0.0,40.0
1.0,9.0,4.0,4.0,3.0,4.0,1.0,39.0,0.0,30.0,158077.0,13.0,0.0,0.0,30.0
2.0,9.0,4.0,10.0,2.0,4.0,1.0,39.0,1.0,24.0,379919.0,13.0,0.0,0.0,40.0
0.0,11.0,0.0,0.0,4.0,4.0,0.0,39.0,0.0,24.0,205857.0,9.0,0.0,0.0,50.0
4.0,11.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,55.0,223725.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,2.0,29.0,120518.0,9.0,7298.0,0.0,40.0
6.0,11.0,5.0,6.0,4.0,4.0,1.0,39.0,0.0,36.0,202655.0,9.0,0.0,0.0,45.0
4.0,15.0,0.0,4.0,1.0,4.0,1.0,39.0,0.0,40.0,115639.0,10.0,0.0,0.0,12.0
4.0,11.0,0.0,6.0,1.0,4.0,1.0,39.0,2.0,35.0,81654.0,9.0,0.0,0.0,43.0
4.0,11.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,25.0,203469.0,9.0,0.0,0.0,40.0
1.0,11.0,4.0,1.0,1.0,4.0,0.0,39.0,0.0,36.0,183510.0,9.0,0.0,0.0,36.0
7.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,2.0,30.0,101299.0,13.0,0.0,0.0,16.0
4.0,1.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,56.0,121228.0,7.0,0.0,0.0,30.0
6.0,15.0,0.0,12.0,4.0,4.0,1.0,39.0,0.0,18.0,162810.0,10.0,0.0,0.0,42.0
4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,0.0,32.0,195486.0,9.0,0.0,0.0,50.0
4.0,11.0,2.0,7.0,0.0,4.0,1.0,39.0,1.0,32.0,361615.0,9.0,0.0,0.0,40.0
4.0,15.0,2.0,14.0,0.0,4.0,1.0,39.0,2.0,60.0,144888.0,10.0,0.0,0.0,45.0
4.0,11.0,0.0,3.0,4.0,4.0,1.0,39.0,0.0,45.0,148964.0,9.0,0.0,0.0,40.0
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,46.0,113915.0,13.0,0.0,0.0,45.0
4.0,7.0,2.0,8.0,0.0,4.0,1.0,39.0,0.0,36.0,158077.0,2.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,46.0,167864.0,9.0,0.0,0.0,54.0
6.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,22.0,183910.0,9.0,0.0,0.0,40.0
4.0,11.0,4.0,12.0,3.0,4.0,0.0,39.0,0.0,37.0,341650.0,9.0,0.0,0.0,40.0
4.0,1.0,2.0,10.0,0.0,4.0,1.0,39.0,1.0,37.0,278825.0,7.0,0.0,0.0,45.0
4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,43.0,212465.0,9.0,0.0,0.0,52.0
2.0,7.0,2.0,14.0,0.0,4.0,1.0,39.0,2.0,34.0,203761.0,12.0,0.0,0.0,40.0
4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,1.0,19.0,206253.0,9.0,0.0,0.0,40.0
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,31.0,397074.0,13.0,0.0,0.0,56.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,37.0,73514.0,9.0,0.0,0.0,40.0
4.0,9.0,4.0,10.0,3.0,4.0,1.0,39.0,0.0,33.0,362815.0,13.0,0.0,0.0,35.0
4.0,9.0,4.0,7.0,3.0,4.0,1.0,39.0,0.0,19.0,124765.0,13.0,0.0,0.0,40.0
4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,24.0,174839.0,10.0,0.0,0.0,40.0
4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,33.0,120544.0,9.0,0.0,0.0,40.0
4.0,11.0,4.0,10.0,1.0,4.0,1.0,39.0,0.0,25.0,258498.0,9.0,0.0,0.0,40.0
4.0,11.0,4.0,8.0,2.0,4.0,0.0,39.0,1.0,60.0,119907.0,9.0,0.0,0.0,35.0
4.0,11.0,4.0,13.0,3.0,2.0,0.0,39.0,0.0,67.0,447882.0,9.0,0.0,0.0,40.0
4.0,11.0,4.0,1.0,1.0,2.0,0.0,39.0,0.0,28.0,183710.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0.0,23.0,168842.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,0.0,33.0,87873.0,9.0,0.0,0.0,40.0
4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,47.0,324568.0,13.0,0.0,0.0,45.0
4.0,9.0,2.0,3.0,0.0,4.0,1.0,39.0,0.0,42.0,102085.0,13.0,0.0,0.0,20.0
4.0,9.0,4.0,4.0,3.0,4.0,0.0,39.0,3.0,36.0,109421.0,13.0,0.0,0.0,40.0
2.0,15.0,4.0,10.0,1.0,4.0,1.0,39.0,0.0,21.0,369538.0,10.0,0.0,1887.0,38.0
6.0,15.0,0.0,5.0,4.0,4.0,1.0,39.0,0.0,42.0,166851.0,10.0,0.0,0.0,40.0
6.0,15.0,4.0,3.0,3.0,4.0,0.0,39.0,0.0,26.0,162009.0,10.0,0.0,0.0,40.0
4.0,11.0,4.0,1.0,3.0,4.0,1.0,39.0,0.0,22.0,163468.0,9.0,0.0,0.0,40.0
4.0,14.0,4.0,12.0,3.0,4.0,0.0,39.0,0.0,17.0,24556.0,15.0,0.0,0.0,40.0
4.0,11.0,4.0,8.0,1.0,4.0,1.0,39.0,0.0,19.0,133712.0,9.0,0.0,0.0,38.0
4.0,11.0,4.0,8.0,3.0,4.0,1.0,39.0,1.0,37.0,140516.0,9.0,0.0,0.0,30.0
6.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,49.0,191841.0,13.0,0.0,0.0,40.0
4.0,1.0,0.0,3.0,1.0,4.0,1.0,39.0,0.0,31.0,258121.0,7.0,0.0,0.0,40.0
6.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,1.0,54.0,210095.0,9.0,0.0,0.0,40.0
4.0,15.0,6.0,3.0,1.0,4.0,0.0,39.0,0.0,38.0,275244.0,10.0,0.0,0.0,40.0
6.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,2.0,44.0,224424.0,9.0,0.0,0.0,40.0
4.0,0.0,2.0,14.0,0.0,4.0,1.0,39.0,1.0,56.0,143384.0,6.0,0.0,0.0,40.0
4.0,9.0,2.0,3.0,0.0,4.0,1.0,39.0,2.0,42.0,386672.0,13.0,0.0,0.0,50.0
4.0,11.0,4.0,10.0,1.0,4.0,1.0,39.0,0.0,17.0,141453.0,9.0,0.0,0.0,60.0
6.0,11.0,4.0,5.0,3.0,2.0,1.0,39.0,0.0,35.0,122036.0,9.0,0.0,0.0,40.0
0.0,15.0,2.0,0.0,0.0,4.0,1.0,39.0,0.0,22.0,236832.0,10.0,0.0,0.0,10.0
6.0,15.0,0.0,14.0,1.0,4.0,1.0,39.0,2.0,62.0,140001.0,10.0,0.0,0.0,40.0
4.0,8.0,4.0,7.0,1.0,4.0,1.0,39.0,0.0,37.0,172476.0,11.0,0.0,0.0,60.0
4.0,11.0,2.0,12.0,0.0,2.0,1.0,39.0,2.0,46.0,255543.0,9.0,0.0,0.0,40.0
4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,51.0,236330.0,9.0,0.0,0.0,25.0
2.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,0.0,25.0,292603.0,14.0,0.0,0.0,50.0
7.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1.0,43.0,263398.0,9.0,0.0,0.0,20.0
6.0,15.0,0.0,4.0,3.0,4.0,0.0,39.0,1.0,44.0,83812.0,10.0,0.0,0.0,50.0
